school_id,student_size,demographics_men_pct,demographics_women_pct
220118,220.0,0.0591,0.9409
476984,228.0,0.0526,0.9474
485342,155.0,0.6645,0.3355
489830,76.0,0.0395,0.9605
481155,170.0,0.3882,0.6118
430564,36.0,0.3056,0.6944
241146,141.0,0.3333,0.6667
107293,67.0,0.0,1.0
494001,95.0,0.0105,0.9895
494357,965.0,0.3668,0.6332
400558,57.0,0.3158,0.6842
436599,118.0,0.1695,0.8305
369419,642.0,0.5436,0.4564
405012,87.0,0.0115,0.9885
490975,357.0,0.1457,0.8543
195067,317.0,0.0536,0.9464
137245,1297.0,0.5004,0.4996
417062,57.0,0.0351,0.9649
109934,398.0,0.098,0.902
156471,3999.0,0.0785,0.9215
235583,35.0,0.0,1.0
417008,110.0,0.0182,0.9818
122685,2144.0,0.2579,0.7421
155636,272.0,0.2316,0.7684
199120,19921.0,0.3961,0.6039
237987,225.0,0.1378,0.8622
209205,36.0,0.0556,0.9444
212434,136.0,0.8603,0.1397
427982,149.0,0.6376,0.3624
157650,106.0,0.0283,0.9717
458007,69.0,0.0145,0.9855
457989,48.0,0.0,1.0
121275,69.0,0.6667,0.3333
482990,259.0,0.0772,0.9228
129534,196.0,0.4694,0.5306
481739,47.0,0.0638,0.9362
446552,1521.0,0.5345,0.4655
492449,611.0,0.2275,0.7725
480028,162.0,0.784,0.216
367431,42.0,0.0238,0.9762
418658,369.0,0.8509,0.1491
137591,244.0,0.2131,0.7869
241386,131.0,0.2061,0.7939
476540,109.0,0.0183,0.9817
476717,638.0,1.0,0.0
215381,541.0,0.9298,0.0702
488147,41.0,0.0244,0.9756
212276,83.0,0.0482,0.9518
408163,43.0,0.0465,0.9535
417105,405.0,0.6444,0.3556
156967,96.0,0.0208,0.9792
212267,87.0,0.0115,0.9885
184506,83.0,0.0964,0.9036
458681,279.0,0.1577,0.8423
170976,32448.0,0.4761,0.5239
447148,192.0,0.0208,0.9792
249609,167.0,0.6168,0.3832
495138,12.0,0.1667,0.8333
456481,34.0,0.5294,0.4706
376677,128.0,0.375,0.625
201131,115.0,0.313,0.687
110653,28651.0,0.4391,0.5609
450641,273.0,0.0696,0.9304
438221,144.0,0.0833,0.9167
441876,211.0,0.0284,0.9716
458043,90.0,0.0111,0.9889
487898,12.0,0.8333,0.1667
476629,143.0,0.042,0.958
488934,1216.0,0.6464,0.3536
456205,166.0,0.259,0.741
233666,22.0,0.0455,0.9545
155618,304.0,0.75,0.25
221625,764.0,0.6348,0.3652
235307,100.0,0.05,0.95
460677,426.0,0.2136,0.7864
459019,96.0,0.0625,0.9375
449904,164.0,0.0183,0.9817
164155,4450.0,0.7155,0.2845
104443,60.0,0.0833,0.9167
481465,78.0,0.0256,0.9744
494719,73.0,0.5205,0.4795
458274,197.0,0.0254,0.9746
418171,54.0,1.0,0.0
208433,73.0,0.0411,0.9589
172608,569.0,0.5132,0.4868
156754,44.0,0.0227,0.9773
457402,193.0,0.886,0.114
440059,728.0,0.9245,0.0755
380438,711.0,0.1336,0.8664
219189,996.0,0.6657,0.3343
226903,1070.0,0.4009,0.5991
487481,1422.0,0.3186,0.6814
461999,168.0,0.0595,0.9405
147642,53.0,0.0943,0.9057
155052,348.0,0.5029,0.4971
213534,311.0,0.4019,0.5981
455336,204.0,0.8186,0.1814
458441,300.0,0.1467,0.8533
488749,121.0,0.2231,0.7769
423397,543.0,0.6041,0.3959
486372,105.0,0.7429,0.2571
245281,78.0,0.5256,0.4744
218195,124.0,0.0403,0.9597
372921,450.0,0.3444,0.6556
178527,60.0,0.05,0.95
192688,437.0,0.1785,0.8215
451583,875.0,0.7714,0.2286
232724,23.0,0.0435,0.9565
185767,264.0,0.1288,0.8712
488217,93.0,0.043,0.957
114947,154.0,0.4545,0.5455
169284,263.0,0.0684,0.9316
203739,44.0,0.1591,0.8409
381282,81.0,0.3827,0.6173
439491,245.0,0.1224,0.8776
366191,1216.0,0.9671,0.0329
143297,151.0,0.1192,0.8808
443137,232.0,0.1983,0.8017
495411,91.0,0.1099,0.8901
454865,939.0,0.164,0.836
431187,152.0,0.9013,0.0987
245892,105.0,0.2286,0.7714
441168,26.0,0.0385,0.9615
437778,247.0,0.0324,0.9676
488013,224.0,0.0536,0.9464
214582,650.0,0.1092,0.8908
491181,470.0,0.1255,0.8745
454555,252.0,0.0476,0.9524
143464,100.0,0.04,0.96
136659,230.0,0.7565,0.2435
419226,467.0,0.4818,0.5182
111799,157.0,0.1656,0.8344
493691,35.0,0.0,1.0
119951,193.0,0.0777,0.9223
490878,418.0,0.1794,0.8206
152309,93.0,0.4194,0.5806
447962,142.0,0.0704,0.9296
134130,33673.0,0.4374,0.5626
490692,48.0,0.8333,0.1667
375373,115.0,0.4174,0.5826
481058,100.0,0.42,0.58
475422,98.0,0.051,0.949
439473,205.0,0.3122,0.6878
366535,255.0,0.1373,0.8627
423412,32.0,0.8438,0.1563
487302,473.0,0.2262,0.7738
160524,270.0,0.2741,0.7259
158787,61.0,0.0,1.0
456579,233.0,0.3948,0.6052
240736,966.0,0.293,0.707
458867,203.0,0.0345,0.9655
110680,33092.0,0.4764,0.5236
220491,261.0,0.0307,0.9693
459231,209.0,0.0957,0.9043
497684,41.0,0.0244,0.9756
200527,510.0,0.4,0.6
108977,234.0,0.235,0.765
476708,148.0,0.7432,0.2568
487490,1029.0,0.1808,0.8192
197601,122.0,1.0,0.0
116350,116.0,0.0948,0.9052
205142,121.0,0.3223,0.6777
485494,115.0,0.8783,0.1217
239910,1381.0,0.3469,0.6531
200873,77.0,0.5714,0.4286
118143,88.0,0.0341,0.9659
406486,35.0,0.6,0.4
460835,235.0,0.3106,0.6894
224013,38.0,0.0526,0.9474
457077,432.0,0.0718,0.9282
241739,4780.0,0.3169,0.6831
373085,28.0,0.0,1.0
456029,232.0,0.0388,0.9612
449490,90.0,0.1889,0.8111
158088,902.0,0.408,0.592
101471,768.0,0.8737,0.1263
216436,105.0,0.8857,0.1143
123493,98.0,0.2959,0.7041
456135,95.0,0.0105,0.9895
375984,186.0,0.0484,0.9516
138488,248.0,0.379,0.621
224828,72.0,0.0139,0.9861
243601,7923.0,0.4026,0.5974
388520,205.0,0.6049,0.3951
237303,55.0,0.4727,0.5273
242149,347.0,0.2536,0.7464
385503,210.0,0.0714,0.9286
460826,482.0,0.222,0.778
475060,210.0,0.0857,0.9143
235422,796.0,0.2487,0.7513
377759,151.0,0.9669,0.0331
457314,97.0,0.2268,0.7732
443696,48.0,0.2292,0.7708
458803,162.0,0.0062,0.9938
483878,211.0,0.0948,0.9052
488004,28.0,1.0,0.0
211893,103.0,0.5922,0.4078
451413,393.0,0.2595,0.7405
457332,41.0,0.0732,0.9268
128151,590.0,0.5068,0.4932
494436,295.0,0.2102,0.7898
210438,2.0,1.0,0.0
186274,207.0,0.0773,0.9227
485953,82.0,0.9024,0.0976
233329,410.0,0.0756,0.9244
243346,4651.0,0.3857,0.6143
439020,3.0,0.3333,0.6667
226879,157.0,0.1338,0.8662
157678,95.0,0.0,1.0
155830,270.0,0.4481,0.5519
475024,244.0,0.3279,0.6721
482981,145.0,0.869,0.131
486239,70.0,0.4714,0.5286
450067,481.0,0.2807,0.7193
232016,109.0,0.367,0.633
447935,264.0,0.0455,0.9545
460020,431.0,0.2065,0.7935
434061,4738.0,0.3818,0.6182
480019,910.0,0.8462,0.1538
221333,278.0,0.6511,0.3489
491783,78.0,0.8462,0.1538
241216,1577.0,0.6278,0.3722
184959,717.0,0.1478,0.8522
143482,29.0,0.0,1.0
417840,393.0,0.0738,0.9262
459198,333.0,0.1712,0.8288
159328,98.0,0.0102,0.9898
121433,119.0,0.0504,0.9496
486390,33.0,0.6061,0.3939
220640,359.0,0.5571,0.4429
155593,471.0,0.6561,0.3439
448248,2338.0,0.6198,0.3802
227748,250.0,0.936,0.064
450605,53.0,0.0755,0.9245
201034,610.0,0.4869,0.5131
224679,1328.0,0.8584,0.1416
461175,200.0,0.08,0.92
164845,66.0,0.0152,0.9848
437608,134.0,0.7537,0.2463
446525,1556.0,0.8445,0.1555
139755,17379.0,0.6018,0.3982
452948,692.0,0.091,0.909
443331,2620.0,0.2004,0.7996
237321,61.0,0.082,0.918
483957,42.0,0.2619,0.7381
459286,178.0,0.1292,0.8708
204334,137.0,0.0073,0.9927
206172,40.0,0.375,0.625
461388,55.0,0.3273,0.6727
148955,0.0,0.0,0.0
177816,,,
454926,319.0,0.0533,0.9467
491905,109.0,0.0367,0.9633
405854,237.0,1.0,0.0
141006,1435.0,0.4906,0.5094
137801,211.0,0.5118,0.4882
230010,1271.0,0.6397,0.3603
219505,52.0,0.6538,0.3462
241304,1882.0,0.2816,0.7184
138187,35867.0,0.4113,0.5887
487807,52.0,0.6731,0.3269
486053,115.0,0.5826,0.4174
449676,330.0,0.4182,0.5818
485397,139.0,0.0144,0.9856
260992,514.0,0.0739,0.9261
460385,75.0,0.1333,0.8667
498322,104.0,0.0,1.0
240198,2092.0,0.3781,0.6219
443641,129.0,0.031,0.969
134291,604.0,0.8079,0.1921
144795,359.0,0.2591,0.7409
382957,353.0,0.2691,0.7309
137865,387.0,0.5685,0.4315
437769,140.0,0.0714,0.9286
161800,147.0,0.2653,0.7347
134097,32691.0,0.4283,0.5717
101277,45.0,0.0,1.0
153746,39.0,0.0513,0.9487
446242,128.0,0.2344,0.7656
484190,19.0,0.7368,0.2632
441025,174.0,0.3218,0.6782
421717,29.0,0.6897,0.3103
215415,997.0,0.6249,0.3751
412599,344.0,0.2907,0.7093
456454,438.0,0.2854,0.7146
135717,40538.0,0.4239,0.5761
448859,120.0,0.9167,0.0833
138682,2169.0,0.2928,0.7072
455628,381.0,0.3386,0.6614
491774,144.0,0.1389,0.8611
199263,234.0,0.2479,0.7521
157669,78.0,0.0256,0.9744
230214,328.0,0.1433,0.8567
177588,66.0,0.0455,0.9545
145433,97.0,0.0103,0.9897
107831,84.0,0.0119,0.9881
134024,55.0,0.2,0.8
446224,11.0,0.4545,0.5455
377485,29.0,0.1379,0.8621
474924,184.0,0.0272,0.9728
368540,0.0,0.0,0.0
172866,103.0,0.932,0.068
447421,223.0,0.0987,0.9013
488679,5451.0,0.24,0.76
455479,626.0,0.1166,0.8834
243823,411.0,0.2798,0.7202
481678,71.0,0.0141,0.9859
117672,114.0,0.1316,0.8684
443049,177.0,0.5593,0.4407
189811,827.0,0.1911,0.8089
445249,240.0,0.2625,0.7375
138479,564.0,0.6348,0.3652
481748,112.0,0.0179,0.9821
486691,111.0,0.018,0.982
486859,27.0,0.0,1.0
148876,670.0,0.1746,0.8254
440101,111.0,0.036,0.964
197036,4328.0,0.7729,0.2271
204714,81.0,0.037,0.963
123642,237.0,0.0802,0.9198
161484,522.0,0.4579,0.5421
489140,92.0,0.1522,0.8478
484084,77.0,0.0,1.0
137087,646.0,0.5681,0.4319
456588,45.0,0.0222,0.9778
485272,914.0,0.1039,0.8961
489131,71.0,0.1127,0.8873
104090,841.0,0.1082,0.8918
456153,73.0,0.863,0.137
106625,1003.0,0.349,0.651
493132,1125.0,0.9689,0.0311
365480,268.0,0.4478,0.5522
381325,109.0,0.3303,0.6697
420538,871.0,0.3571,0.6429
246895,443.0,0.4018,0.5982
461245,97.0,0.4021,0.5979
172918,1421.0,0.5468,0.4532
478582,157.0,0.0446,0.9554
243841,466.0,0.191,0.809
452124,383.0,0.2167,0.7833
428259,62.0,0.1129,0.8871
207102,83.0,0.253,0.747
160995,395.0,0.2101,0.7899
363165,1919.0,0.5409,0.4591
366465,1616.0,0.3181,0.6819
106999,694.0,0.3055,0.6945
459064,73.0,0.0685,0.9315
240790,1279.0,0.3769,0.6231
224758,28.0,0.0357,0.9643
176354,1628.0,0.4097,0.5903
224660,608.0,0.5066,0.4934
475662,55.0,0.0,1.0
209083,55.0,0.2727,0.7273
486381,210.0,0.0857,0.9143
217040,35.0,1.0,0.0
487162,2829.0,0.2669,0.7331
262341,615.0,0.8699,0.1301
450614,114.0,0.0351,0.9649
427991,394.0,0.5635,0.4365
183275,89.0,0.4831,0.5169
138372,492.0,0.5772,0.4228
417734,134.0,0.2239,0.7761
152275,119.0,0.3613,0.6387
222105,354.0,0.9379,0.0621
147396,67.0,0.8806,0.1194
484075,32.0,0.6563,0.3438
407708,210.0,0.0333,0.9667
107600,766.0,0.4151,0.5849
451343,90.0,0.0444,0.9556
230366,248.0,0.1048,0.8952
220279,256.0,0.7305,0.2695
250285,288.0,0.8958,0.1042
237109,3241.0,0.2817,0.7183
189477,139.0,0.0216,0.9784
460482,180.0,0.0944,0.9056
491260,80.0,0.025,0.975
363916,141.0,0.3121,0.6879
128780,1426.0,0.2426,0.7574
441496,185.0,0.8595,0.1405
239008,1747.0,0.4871,0.5129
476850,82.0,0.6951,0.3049
458229,2579.0,0.2191,0.7809
106494,37.0,0.0,1.0
239442,738.0,0.3144,0.6856
484844,613.0,0.4225,0.5775
234076,17103.0,0.4375,0.5625
458821,68.0,0.0294,0.9706
420431,1416.0,0.3284,0.6716
137315,2098.0,0.3184,0.6816
444282,84.0,0.0238,0.9762
419244,250.0,0.784,0.216
187897,1500.0,0.3533,0.6467
144175,1137.0,0.4204,0.5796
247065,653.0,0.072,0.928
183789,1856.0,0.2349,0.7651
101994,281.0,0.3986,0.6014
376695,1384.0,0.4451,0.5549
160481,1788.0,0.2891,0.7109
234696,1543.0,0.4951,0.5049
184816,86.0,0.0233,0.9767
487597,1507.0,0.9589,0.0411
135267,562.0,0.7491,0.2509
203289,40.0,0.7,0.3
128328,4085.0,0.7055,0.2945
168032,5.0,0.0,1.0
142276,6830.0,0.4007,0.5993
457527,211.0,0.0948,0.9052
102313,1599.0,0.3827,0.6173
367875,1053.0,0.3257,0.6743
195784,658.0,0.1429,0.8571
180160,217.0,0.3456,0.6544
450058,818.0,0.1858,0.8142
115861,6952.0,0.4419,0.5581
383020,4.0,0.5,0.5
475033,152.0,0.1776,0.8224
199023,242.0,0.4545,0.5455
116846,15.0,0.0667,0.9333
115773,158.0,0.1772,0.8228
490285,356.0,0.8146,0.1854
481322,48.0,0.0417,0.9583
135735,1223.0,0.9182,0.0818
418968,103.0,0.0097,0.9903
490744,30.0,0.8667,0.1333
138655,543.0,0.6611,0.3389
234119,116.0,0.3879,0.6121
178891,1671.0,0.912,0.088
493071,499.0,0.2445,0.7555
451158,773.0,0.0427,0.9573
420325,79.0,1.0,0.0
129002,426.0,0.5986,0.4014
145707,587.0,0.4174,0.5826
457697,132.0,0.4773,0.5227
131061,185.0,0.0541,0.9459
427973,232.0,0.8879,0.1121
160010,791.0,0.6169,0.3831
239488,6966.0,0.4074,0.5926
110705,23419.0,0.4419,0.5581
205887,403.0,0.1241,0.8759
450571,424.0,0.1179,0.8821
181765,242.0,0.2934,0.7066
443146,52.0,0.7692,0.2308
118994,398.0,0.5829,0.4171
129154,2802.0,0.1292,0.8708
172495,248.0,0.0282,0.9718
136303,107.0,0.243,0.757
171012,134.0,0.791,0.209
165884,438.0,0.8539,0.1461
454795,254.0,0.2677,0.7323
158778,64.0,0.0,1.0
143613,1107.0,0.3487,0.6513
226204,7726.0,0.504,0.496
238722,5525.0,0.5468,0.4532
457642,42.0,0.0,1.0
248660,137.0,0.2409,0.7591
160579,2796.0,0.4714,0.5286
486248,122.0,0.5,0.5
163347,382.0,0.0602,0.9398
417725,45.0,0.0444,0.9556
440776,51.0,0.3922,0.6078
437097,372.0,0.5753,0.4247
148256,1278.0,0.4272,0.5728
128258,1075.0,0.4791,0.5209
207209,1774.0,0.3906,0.6094
438735,156.0,0.9103,0.0897
163541,265.0,0.4377,0.5623
440402,1144.0,0.3243,0.6757
371830,112.0,0.8393,0.1607
484613,66792.0,0.2944,0.7056
486558,240.0,0.9292,0.0708
436030,206.0,0.4466,0.5534
206923,1133.0,0.3213,0.6787
156082,3872.0,0.3616,0.6384
138497,313.0,0.6198,0.3802
449311,139.0,0.0072,0.9928
138840,2866.0,0.3559,0.6441
407470,145.0,0.0345,0.9655
240170,3507.0,0.45,0.55
421878,387.0,0.093,0.907
228486,84.0,0.6071,0.3929
248606,441.0,0.619,0.381
491224,83.0,0.0482,0.9518
448798,116.0,0.0517,0.9483
485458,1580.0,0.2905,0.7095
208053,61.0,0.5574,0.4426
219426,2129.0,0.4739,0.5261
135160,2047.0,0.3146,0.6854
118134,90.0,0.0444,0.9556
110583,32780.0,0.4185,0.5815
483045,5393.0,0.3594,0.6406
112570,291.0,0.5808,0.4192
478616,104.0,0.0673,0.9327
181783,3057.0,0.4289,0.5711
212771,107.0,0.0,1.0
444291,125.0,0.04,0.96
490559,392.0,0.0485,0.9515
240116,4074.0,0.3795,0.6205
363907,405.0,0.637,0.363
240745,1473.0,0.4216,0.5784
454546,169.0,0.071,0.929
134237,25526.0,0.6908,0.3092
431017,102.0,0.5686,0.4314
366261,275.0,0.3273,0.6727
107992,672.0,0.4524,0.5476
180814,10318.0,0.4447,0.5553
140942,3128.0,0.3481,0.6519
155858,952.0,0.3624,0.6376
418764,0.0,0.0,0.0
136358,20378.0,0.4061,0.5939
483814,623.0,0.0738,0.9262
382911,54.0,0.4259,0.5741
401223,192.0,0.3281,0.6719
484631,438.0,0.6301,0.3699
456968,1142.0,0.0464,0.9536
182148,614.0,0.2036,0.7964
218919,473.0,0.4461,0.5539
228778,40980.0,0.4257,0.5743
230490,1925.0,0.5771,0.4229
461892,71.0,0.1408,0.8592
180902,3104.0,0.4127,0.5873
201159,166.0,0.7349,0.2651
434584,162.0,0.284,0.716
457226,40.0,0.675,0.325
368911,1018.0,0.22,0.78
102845,2117.0,0.2726,0.7274
475574,38.0,0.4474,0.5526
491747,17.0,0.1176,0.8824
217749,2374.0,0.4545,0.5455
198978,517.0,0.1219,0.8781
250744,377.0,0.1167,0.8833
441788,406.0,0.9015,0.0985
123457,704.0,0.3977,0.6023
134608,11481.0,0.4055,0.5945
136145,756.0,0.2672,0.7328
239460,2958.0,0.3759,0.6241
100690,228.0,0.364,0.636
178989,227.0,0.1189,0.8811
154129,817.0,0.4982,0.5018
368230,94.0,0.0426,0.9574
220853,1011.0,0.6904,0.3096
183600,33.0,0.0,1.0
132374,2584.0,0.8661,0.1339
448673,2384.0,0.0973,0.9027
442976,64.0,0.0938,0.9063
140678,1851.0,0.4122,0.5878
483559,58.0,0.1207,0.8793
166027,7973.0,0.478,0.522
491844,175.0,0.3029,0.6971
243744,7761.0,0.4824,0.5176
154059,1370.0,0.4504,0.5496
136491,645.0,0.5984,0.4016
139986,3734.0,0.2742,0.7258
495837,118.0,0.1356,0.8644
220598,1010.0,0.5604,0.4396
139384,3872.0,0.3518,0.6482
459727,387.0,0.2842,0.7158
132709,24521.0,0.4102,0.5898
148672,1081.0,0.3858,0.6142
175014,2635.0,0.1677,0.8323
190585,4392.0,0.3081,0.6919
201681,37.0,0.1351,0.8649
486257,326.0,0.4448,0.5552
206862,908.0,0.5022,0.4978
186131,5527.0,0.4997,0.5003
134510,165.0,0.5091,0.4909
220251,200.0,0.615,0.385
366553,578.0,0.4221,0.5779
175829,3730.0,0.393,0.607
200466,227.0,0.467,0.533
461023,434.0,0.1429,0.8571
475398,70.0,0.4714,0.5286
204486,2575.0,0.8431,0.1569
261719,220.0,0.0045,0.9955
244446,1958.0,0.3784,0.6216
190521,16302.0,0.4209,0.5791
196264,7027.0,0.3395,0.6605
221430,346.0,0.6821,0.3179
488022,65.0,0.5538,0.4462
125082,86.0,0.1395,0.8605
176910,152.0,0.6053,0.3947
366252,4193.0,0.6444,0.3556
377643,108.0,0.0648,0.9352
138309,7936.0,0.1365,0.8635
137209,11898.0,0.4302,0.5698
139463,4260.0,0.3829,0.6171
364946,119.0,0.2605,0.7395
236887,2260.0,0.5027,0.4973
489122,54.0,0.0556,0.9444
375656,31.0,0.2903,0.7097
132693,9714.0,0.4105,0.5895
166683,4638.0,0.5177,0.4823
133021,1246.0,0.3804,0.6196
138716,5645.0,0.2597,0.7403
175519,1349.0,0.3721,0.6279
157535,1109.0,0.4491,0.5509
476179,171.0,0.0643,0.9357
449348,66.0,0.3485,0.6515
135276,854.0,0.5105,0.4895
446163,485.0,0.9443,0.0557
448600,198.0,0.0808,0.9192
175652,2596.0,0.4391,0.5609
439899,76.0,0.4737,0.5263
403478,409.0,0.445,0.555
488439,69.0,0.8116,0.1884
475723,325.0,0.5877,0.4123
221582,159.0,0.7107,0.2893
491242,66.0,0.5152,0.4848
146278,1330.0,0.3699,0.6301
490416,26.0,0.7692,0.2308
482167,128.0,0.0078,0.9922
483780,176.0,0.6534,0.3466
445133,122.0,0.3852,0.6148
490498,28.0,0.75,0.25
454582,101.0,0.4059,0.5941
441502,352.0,0.0682,0.9318
494852,473.0,0.2156,0.7844
437750,90.0,0.9889,0.0111
175573,1973.0,0.4156,0.5844
384412,228.0,0.5482,0.4518
417646,23.0,0.0435,0.9565
403469,287.0,0.4146,0.5854
175643,1638.0,0.3913,0.6087
230737,26961.0,0.524,0.476
484136,33.0,0.2727,0.7273
146667,85.0,0.5882,0.4118
176169,2566.0,0.38,0.62
227058,57.0,0.0,1.0
134495,19474.0,0.4189,0.5811
229887,698.0,0.4914,0.5086
221838,7346.0,0.3405,0.6595
262086,4545.0,0.3393,0.6607
454829,4067.0,0.1338,0.8662
239372,2269.0,0.3971,0.6029
110644,31512.0,0.4027,0.5973
154572,2441.0,0.3732,0.6268
491570,32.0,0.0,1.0
137096,11038.0,0.4657,0.5343
140960,2648.0,0.3826,0.6174
137759,9939.0,0.443,0.557
450599,50.0,0.02,0.98
171775,46.0,0.0,1.0
107974,893.0,0.262,0.738
176008,1692.0,0.3593,0.6407
459189,114.0,0.0,1.0
137120,1138.0,0.6301,0.3699
233602,74.0,0.6081,0.3919
236975,2308.0,0.3592,0.6408
237437,144.0,0.1389,0.8611
101295,4207.0,0.3266,0.6734
243647,454.0,0.4537,0.5463
192484,165.0,0.0182,0.9818
183488,562.0,0.0783,0.9217
157216,1608.0,0.4484,0.5516
461795,453.0,0.7351,0.2649
133702,16775.0,0.3536,0.6464
174507,227.0,0.2687,0.7313
234951,2382.0,0.3602,0.6398
241128,200.0,0.49,0.51
123217,10380.0,0.4286,0.5714
179715,1113.0,0.2462,0.7538
157483,2895.0,0.3351,0.6649
134422,20.0,0.0,1.0
234711,1645.0,0.4146,0.5854
490124,5.0,0.4,0.6
442435,61.0,0.1967,0.8033
154907,858.0,0.3916,0.6084
141255,2385.0,0.3304,0.6696
130794,6639.0,0.4898,0.5102
106980,1809.0,0.393,0.607
130624,1037.0,0.5873,0.4127
194499,790.0,0.1962,0.8038
212869,887.0,0.1804,0.8196
218399,384.0,0.474,0.526
243577,3649.0,0.7177,0.2823
193201,365.0,0.1151,0.8849
183257,1134.0,0.2954,0.7046
481298,60.0,0.0167,0.9833
101675,1257.0,0.4527,0.5473
190558,8987.0,0.466,0.534
458113,68.0,0.4265,0.5735
372462,113.0,0.1681,0.8319
119164,23073.0,0.4745,0.5255
107637,789.0,0.2649,0.7351
132851,4510.0,0.3576,0.6424
176239,4579.0,0.3424,0.6576
445762,188.0,0.9309,0.0691
188304,1782.0,0.3215,0.6785
220002,33.0,0.1515,0.8485
133386,8884.0,0.3997,0.6003
157304,1792.0,0.3164,0.6836
107725,704.0,0.2585,0.7415
137777,33.0,1.0,0.0
199740,1398.0,0.2675,0.7325
102580,31.0,0.6452,0.3548
239248,11082.0,0.4108,0.5892
146506,2577.0,0.4005,0.5995
239220,2035.0,0.4644,0.5356
120184,0.0,0.0,0.0
157021,228.0,0.0526,0.9474
229522,94.0,0.0851,0.9149
484932,1578.0,0.4151,0.5849
138956,3489.0,0.4142,0.5858
161581,273.0,0.4066,0.5934
137078,18984.0,0.3732,0.6268
233639,1695.0,0.2956,0.7044
244233,1.0,0.0,1.0
238397,2273.0,0.3572,0.6428
107743,441.0,0.3764,0.6236
487320,8775.0,0.6964,0.3036
198729,954.0,0.2715,0.7285
449506,122.0,0.2869,0.7131
211608,686.0,0.3367,0.6633
475839,305.0,0.5049,0.4951
167631,1148.0,0.3179,0.6821
163204,44458.0,0.5568,0.4432
188517,277.0,0.3971,0.6029
217606,181.0,0.5028,0.4972
148821,706.0,0.3739,0.6261
146816,303.0,0.1089,0.8911
173115,554.0,0.3321,0.6679
486442,73.0,0.1918,0.8082
461333,10.0,0.9,0.1
181491,2530.0,0.4783,0.5217
444954,1019.0,0.3955,0.6045
175236,2175.0,0.3871,0.6129
155177,323.0,0.4551,0.5449
107619,616.0,0.2987,0.7013
200022,2561.0,0.5763,0.4237
106485,1819.0,0.4079,0.5921
486619,135.0,0.037,0.963
245883,80.0,0.2125,0.7875
202806,5117.0,0.4041,0.5959
154925,909.0,0.6007,0.3993
461014,867.0,0.0646,0.9354
225885,729.0,0.4664,0.5336
482705,1958.0,0.3371,0.6629
450933,11208.0,0.6542,0.3458
108092,4143.0,0.3847,0.6153
491817,200.0,0.0,1.0
489779,33339.0,0.4173,0.5827
202435,89.0,0.191,0.809
238759,4566.0,0.4034,0.5966
183105,424.0,0.375,0.625
230162,2272.0,0.6219,0.3781
232788,1148.0,0.3467,0.6533
365125,194.0,0.0309,0.9691
126605,284.0,0.8873,0.1127
444130,106.0,0.2358,0.7642
114123,,,
127778,642.0,0.4377,0.5623
168607,726.0,0.5234,0.4766
235750,2121.0,0.289,0.711
205179,441.0,0.1678,0.8322
110422,20976.0,0.5122,0.4878
484756,54.0,0.4815,0.5185
364627,108.0,0.4352,0.5648
140012,6649.0,0.424,0.576
492801,712.0,0.3371,0.6629
200013,466.0,0.1674,0.8326
200305,1768.0,0.6369,0.3631
246017,1459.0,0.6498,0.3502
139357,2699.0,0.2938,0.7062
146603,2210.0,0.3824,0.6176
199731,1410.0,0.327,0.673
175810,3901.0,0.3256,0.6744
132903,57874.0,0.4504,0.5496
180522,816.0,0.5735,0.4265
189565,455.0,0.2901,0.7099
107460,1121.0,0.3988,0.6012
153241,68.0,0.3971,0.6029
442842,57.0,0.2456,0.7544
491507,10.0,0.0,1.0
177551,1078.0,0.3006,0.6994
174473,1512.0,0.4206,0.5794
160667,1781.0,0.5166,0.4834
110246,8676.0,0.4431,0.5569
180373,387.0,0.3669,0.6331
190530,6069.0,0.4297,0.5703
190415,15676.0,0.4552,0.5448
447175,73.0,0.0548,0.9452
199892,1904.0,0.3918,0.6082
222576,7271.0,0.3474,0.6526
488077,4011.0,0.9763,0.0237
218955,413.0,0.184,0.816
101286,3069.0,0.2819,0.7181
200192,563.0,0.3943,0.6057
434283,49.0,0.0408,0.9592
237783,756.0,0.4603,0.5397
453297,35.0,0.3429,0.6571
156338,2788.0,0.3913,0.6087
233019,1383.0,0.4266,0.5734
233648,1528.0,0.3567,0.6433
102298,832.0,0.5204,0.4796
236258,1105.0,0.3584,0.6416
157739,1484.0,0.316,0.684
190628,9915.0,0.4153,0.5847
188687,382.0,0.3325,0.6675
173416,2089.0,0.5735,0.4265
216287,1619.0,0.488,0.512
437732,65.0,0.0615,0.9385
236896,1234.0,0.5122,0.4878
113333,14294.0,0.5126,0.4874
199625,891.0,0.3042,0.6958
440989,444.0,0.7883,0.2117
146685,3720.0,0.3906,0.6094
235334,1220.0,0.4164,0.5836
198677,26.0,0.5,0.5
240754,2629.0,0.4234,0.5766
101602,1111.0,0.3699,0.6301
180948,1690.0,0.3663,0.6337
161192,1311.0,0.3158,0.6842
109350,10191.0,0.4336,0.5664
133465,303.0,0.2013,0.7987
241100,196.0,0.5153,0.4847
148991,735.0,0.3986,0.6014
420042,24.0,0.5833,0.4167
461148,996.0,0.6034,0.3966
198491,908.0,0.1751,0.8249
142179,1317.0,0.3569,0.6431
200554,502.0,0.3526,0.6474
136473,6249.0,0.3415,0.6585
220552,4855.0,0.1364,0.8636
474863,1352.0,0.1923,0.8077
176071,6284.0,0.3838,0.6162
165167,656.0,0.1875,0.8125
