school_id,in_state_tuition,out_of_state_tuition,loan_principal,pell_grant_rate,federal_loan_rate,completion_rate,completion_score,size_score,in_state_tuition_score,financial_aid_score,ranking_score,rank
112686,1142.0,8822.0,6463.0,0.2532,0.0099,0.1828,0.18279999998172,0.018076126771778934,0.9832955459665034,0.25319999997467996,0.4120171672676402,3569
118930,1480.0,10180.0,8816.0,0.1628,0.0025,0.2223,0.22229999997777,0.034262838610664675,0.9783514956483581,0.16279999998372,0.41200143341982826,3570
125499,1490.0,8810.0,7000.0,0.1069,0.004,0.2465,0.24649999997535,0.039670474453083124,0.9782052219703065,0.10689999998930999,0.41177756963633994,3571
105525,2298.0,7614.0,4500.0,0.1952,0.0501,0.1798,0.17979999998201998,0.09648322691800947,0.9663863087837344,0.19519999998048002,0.41176695356462634,3572
144193,4380.0,14430.0,3500.0,0.2163,0.0033,0.2243,0.22429999997757,0.01636769028073375,0.9359321290133842,0.21629999997837,0.41171998192276277,3573
190576,7410.0,15360.0,9800.0,0.3475,0.1328,0.4767,0.47669999995233003,0.019299541038671462,0.8916112045637389,0.34749999996525,0.4116560745531846,3574
216940,31640.0,31640.0,,0.5802,0.0,0.7347,0.73469999992653,0.002012480273349837,0.5371900826446288,0.58019999994198,0.41165525628102434,3575
172963,5655.0,5655.0,8750.0,0.2045,0.1601,0.2327,0.23269999997673,0.02907961603613776,0.9172822350618007,0.20449999997954998,0.41162618510309484,3576
458122,,,9500.0,0.6154,0.6346,,0.0,0.00017373930417408667,1.0,0.61539999993846,0.41155737392426345,3577
243179,5364.0,5364.0,5500.0,0.7742,0.0207,0.6011,0.6010999999398899,0.01875660571312744,0.9215387990931033,0.77419999992258,0.4115445404738716,3578
125471,1238.0,9870.0,9500.0,0.1663,0.0106,0.2081,0.20809999997919001,0.04993557167470208,0.9818913186572077,0.16629999998337,0.4114326890273659,3579
458982,20794.0,20794.0,19000.0,0.4859,0.51,0.2154,0.21539999997846002,0.0013030447813056501,0.6958385138594314,0.48589999995141,0.41138415585490673,3580
180212,2250.0,2250.0,,0.2028,0.0,0.2192,0.21919999997808,0.004198699850873761,0.9670884224383822,0.20279999997972,0.4112487122225136,3581
170541,3916.0,8596.0,5054.0,0.2758,0.1642,0.1789,0.17889999998211,0.03581201407288362,0.94271922767498,0.27579999997242,0.41121312416845035,3582
495776,,,5500.0,0.6119,0.4478,,0.0,0.00014478275347840555,1.0,0.61189999993881,0.4112044782692288,3583
207670,5010.0,11387.0,5500.0,0.3029,0.1489,0.1749,0.17489999998251,0.03201146679407547,0.9267168872961311,0.30289999996971,0.4111428354024937,3584
403487,4354.0,12082.0,5500.0,0.2405,0.0694,0.2153,0.21529999997847,0.003590612286264458,0.9363124405763183,0.24049999997594998,0.4111003052795473,3585
126289,4080.0,15502.0,6500.0,0.1124,0.1092,0.2591,0.25909999997409,0.03886693017127797,0.9403203393549332,0.11239999998876,0.4109787269463151,3586
197133,64800.0,64800.0,17500.0,0.2083,0.409,0.899,0.8989999999101,0.017591104547626274,0.05214656622540914,0.20829999997917,0.4109537670619055,3587
224891,3712.0,4882.0,5500.0,0.1299,0.0277,0.2639,0.26389999997361,0.0052556139512661216,0.9457032107072333,0.12989999998701,0.4108658824592729,3588
106315,,,6333.0,0.6077,0.5746,,0.0,0.0007094354920441872,1.0,0.60769999993923,0.41084094354312745,3589
201432,6036.0,14025.0,17500.0,0.2412,0.2923,0.2236,0.22359999997764,0.00783274696318174,0.9117092079280334,0.24119999997588,0.41079419548223756,3590
406547,18240.0,18240.0,15285.0,0.7349,0.8554,0.3465,0.34649999996534997,0.00032576119532641253,0.7331968112338189,0.73489999992651,0.41059225723419057,3591
242705,5580.0,5580.0,5500.0,0.8037,0.1213,0.3502,0.35019999996498,0.02700198352372264,0.918379287647188,0.8036999999196299,0.41042312711050255,3592
105154,2070.0,7854.0,4500.0,0.207,0.0735,0.172,0.1719999999828,0.08217145173666908,0.9697213486433117,0.2069999999793,0.41028928003248805,3593
483595,12980.0,12980.0,5592.0,0.7583,0.5335,,0.0,0.03374885983581634,0.8101367658889785,0.75829999992417,0.4102185625648965,3594
209250,5094.0,9522.0,7339.0,0.2155,0.1263,0.2178,0.21779999997822,0.02421491551926333,0.9254881884004974,0.21549999997844999,0.41008031038546505,3595
368407,,,15817.0,0.6,1.0,,0.0,0.0002316524055654489,1.0,0.59999999994,0.41002316523455656,3596
163657,3914.0,8642.0,6000.0,0.327,0.1227,0.133,0.1329999999867,0.06238688847384496,0.9427484824105903,0.3269999999673,0.4098135370825135,3597
187958,2646.0,5422.0,13698.0,0.2545,0.0341,0.1861,0.18609999998138999,0.010091357917444867,0.9612959847875375,0.25449999997455003,0.40980873426423126,3598
100858,12176.0,32960.0,17750.0,0.1254,0.2787,0.7807,0.78069999992193,0.1826724000637043,0.82189716960433,0.12539999998746001,0.4097869569608704,3599
149532,4770.0,14430.0,5500.0,0.2448,0.0185,0.1876,0.18759999998124,0.04554865424430639,0.9302274555693704,0.24479999997552,0.40957761097516765,3600
495208,,,,0.5938,0.5625,,0.0,0.0001665001665001664,1.0,0.5937999999406199,0.40939665001071207,3601
205054,14309.0,14309.0,12667.0,0.7599,0.8588,0.7228,0.72279999992772,0.0029246116202637923,0.7906969940759163,0.75989999992401,0.409362160561618,3602
198905,1915.0,6523.0,,0.222,0.0,0.1985,0.19849999998015,0.0025481764612199378,0.971988590653112,0.2219999999778,0.40935367670524325,3603
430971,,,16500.0,0.8706,0.8235,0.9231,0.92309999990769,0.00026060895626113,1.0,0.87059999991294,0.4092060608897081,3604
118347,1494.0,9864.0,10062.0,0.1619,0.0043,0.2124,0.21239999997876,0.026408374234461175,0.9781467124990858,0.16189999998381,0.40912550866748776,3605
497888,,,6333.0,0.5897,0.6795,,0.0,0.0007528703180877089,1.0,0.58969999994103,0.4090452870259118,3606
223427,4460.0,10940.0,5500.0,0.2116,0.2112,0.1651,0.16509999998349,0.1138064833717007,0.934761939588971,0.21159999997884002,0.4090368422906492,3607
229832,3030.0,5460.0,5500.0,0.0931,0.0189,0.2684,0.26839999997316005,0.0035254600471991753,0.9556790755503548,0.09309999999069,0.4089104535534564,3608
495341,,,9500.0,0.5882,0.5588,,0.0,0.0003619568836960139,1.0,0.5881999999411799,0.40885619568248766,3609
222877,17480.0,17480.0,9500.0,0.507,0.939,0.1676,0.16759999998324,0.0015636537375667801,0.7443136107657431,0.5069999999493,0.40880772644190905,3610
111638,,,20245.0,0.5041,0.7398,0.5403,0.54029999994597,0.0030042421346769153,1.0,0.50409999994959,0.40877042420762066,3611
162104,4920.0,9510.0,8250.0,0.2367,0.0869,0.2062,0.20619999997938,0.009519466041205165,0.9280333503985959,0.23669999997632998,0.40866528163748916,3612
454759,,,,0.5862,0.0,,0.0,0.0002750872316089706,1.0,0.5861999999413801,0.40864750871729894,3613
381486,,,6375.0,0.5862,0.6552,,0.0,0.0001375436158044853,1.0,0.5861999999413801,0.40863375435571847,3614
490328,11050.0,11050.0,,0.7463,0.0,,0.0,0.0006804789413485062,0.838367585752944,0.74629999992537,0.4085348064619662,3615
384342,5220.0,14880.0,5500.0,0.2169,0.0756,0.2114,0.21139999997886,0.021811521811521798,0.9236451400570469,0.21689999997831,0.4085156661804599,3616
495730,,,7307.0,0.584,0.616,,0.0,0.0006008484269353831,1.0,0.5839999999416,0.4084600848368536,3617
487816,,,8649.0,0.5833,0.2917,,0.0,8.686965208704334e-05,1.0,0.58329999994167,0.4083386869593757,3618
105792,2070.0,7854.0,4500.0,0.3002,0.0628,0.1485,0.14849999998514998,0.01586818978123325,0.9697213486433117,0.30019999996998004,0.4082789538364825,3619
152637,6654.0,15739.0,9227.0,0.1012,0.0907,0.2761,0.27609999997239,0.026393895959113334,0.9026694946244425,0.10119999998988,0.40824633905182156,3620
494737,20000.0,20000.0,,0.8701,0.0,,0.0,0.0012378925422403676,0.7074526438967312,0.87009999991299,0.40787905363519616,3621
219204,16065.0,16065.0,20120.0,0.5669,0.5786,0.1201,0.12009999998799,0.006674484935354497,0.7650113362100494,0.56689999994331,0.40787858210646943,3622
201955,6790.0,15588.0,12000.0,0.237,0.2582,0.2063,0.20629999997937,0.02842809364548493,0.9006801726029403,0.23699999997629997,0.40787082661834656,3623
493585,,,,0.5769,0.0,,0.0,0.0004633048111308978,1.0,0.57689999994231,0.40773633047534413,3624
497338,,,9321.0,0.5762,0.5166,,0.0,0.0006949572166963467,1.0,0.57619999994238,0.4076894957159077,3625
496618,,,,0.0237,0.0,0.8384,0.83839999991616,0.0011655011655011648,1.0,0.02369999999763,0.40759155011080267,3626
207856,21316.0,21316.0,13000.0,0.363,0.4326,0.2608,0.26079999997391995,0.0029173724825898723,0.6882030278651361,0.36299999996369997,0.4075720400259266,3627
364025,2070.0,7854.0,4500.0,0.1216,0.0497,0.2166,0.21659999997833998,0.05074635509418115,0.9697213486433117,0.12159999998784,0.40752677036820123,3628
171304,6730.0,14810.0,5000.0,0.2941,0.0579,0.1797,0.17969999998202998,0.01955291085725867,0.9015578146712501,0.29409999997058994,0.40746107254631586,3629
211307,4751.0,13421.0,8250.0,0.2291,0.0961,0.1879,0.18789999998121001,0.038352951396429635,0.9305053755576685,0.22909999997709,0.40737583268936084,3630
227854,3262.0,14272.0,7250.0,0.1993,0.0308,0.1768,0.17679999998232002,0.06764250242511108,0.9522855262195569,0.19929999998007,0.40728280285893775,3631
141990,3194.0,8330.0,7175.0,0.1303,0.0138,0.2408,0.24079999997591997,0.007304289912985561,0.9532801872303079,0.13029999998697,0.40724844770821034,3632
204006,7072.0,18196.0,16000.0,0.3089,0.3696,0.1759,0.17589999998241,0.014948819296645374,0.8965552548818841,0.30889999996911,0.407220407411246,3633
204015,7072.0,18196.0,16000.0,0.2641,0.307,0.2023,0.20229999997977,0.006848224239528583,0.8965552548818841,0.26409999997359,0.40721034790545424,3634
243197,5274.0,5274.0,8000.0,0.6473,0.0682,0.644,0.6439999999356,0.07238413760152886,0.922855262195568,0.64729999993527,0.4071789399739442,3635
236018,,,6333.0,0.5688,0.4312,,0.0,0.00028232636928289084,1.0,0.5687999999431199,0.40690823263124026,3636
366155,,,,0.5686,0.0,,0.0,0.00021717413021760833,1.0,0.56859999994314,0.4068817174073358,3637
115393,1404.0,8994.0,4500.0,0.1903,0.0017,0.1719,0.17189999998281,0.05501744632179411,0.9794631756015505,0.19029999998097,0.40685806218699344,3638
146296,4530.0,13800.0,5500.0,0.2058,0.039,0.1833,0.18329999998167,0.061677452981800766,0.9337380238426096,0.20579999997942,0.4067815476767171,3639
495961,,,9773.0,0.5661,0.6561,,0.0,0.0007963051441312306,1.0,0.56609999994339,0.4066896305087522,3640
497417,,,,0.5625,0.75,,0.0,0.000130304478130565,1.0,0.56249999994375,0.4062630304421881,3641
446349,8046.0,8046.0,9500.0,0.68,0.64,,0.0,0.00017373930417408667,0.8823081986396549,0.679999999932,0.40624819378758287,3642
219374,4714.0,4714.0,,0.4075,0.0,0.1099,0.10989999998901,0.0032358945402423643,0.9310465881664596,0.40749999995924996,0.40615824826439717,3643
187976,2214.0,5578.0,13698.0,0.0837,0.0146,0.2519,0.25189999997481,0.006276332363288881,0.9676150076793681,0.08369999999163,0.4061391339983907,3644
230047,6250.0,6250.0,5500.0,0.1549,0.1127,0.6665,0.66649999993335,0.019661497922367474,0.9085789512177285,0.15489999998451,0.4060890449076831,3645
147129,18008.0,18008.0,27000.0,0.4611,0.7626,0.5965,0.5964999999403501,0.0031345466128074803,0.7365903605646168,0.46109999995389,0.40605749070953395,3646
446084,,,9354.0,0.5596,0.4771,,0.0,0.000441587398109137,1.0,0.55959999994404,0.40600415873421486,3647
110060,6560.0,6560.0,7648.0,0.2407,0.2074,0.2059,0.20589999997941,0.0013102839189795704,0.9040444671981278,0.24069999997593,0.40578547510518576,3648
383996,1372.0,2644.0,11000.0,0.1561,0.0216,0.209,0.2089999999791,0.0026205678379591407,0.9799312513713158,0.15609999998438998,0.4056651819151865,3649
481182,,,,0.5556,0.0,,0.0,0.0002316524055654489,1.0,0.55559999994444,0.40558316523500054,3650
494755,13676.0,13676.0,8178.0,0.7538,0.9692,,0.0,0.00043434826043521667,0.7999561178965848,0.75379999992462,0.40541904660816397,3651
203599,3741.0,9105.0,7780.0,0.2436,0.1626,0.1707,0.17069999998292998,0.023100088317479606,0.9452790170408836,0.24359999997564,0.40533791052998636,3652
135726,57194.0,57194.0,15250.0,0.1607,0.2685,0.807,0.8069999999193,0.0884260666869362,0.16340232575148228,0.16069999998393,0.4053028392308298,3653
491871,,,,0.5517,0.5172,,0.0,0.000130304478130565,1.0,0.55169999994483,0.4051830304422961,3654
488068,8242.0,8242.0,20000.0,0.2432,0.2703,0.2143,0.21429999997857,0.00028232636928289084,0.8794412345498429,0.24319999997568,0.4051523560851946,3655
433004,24575.0,24575.0,32484.0,0.4499,0.8076,0.2287,0.22869999997712998,0.0025119807728503363,0.6405324361881085,0.44989999995501,0.4050344416870229,3656
187994,2136.0,5592.0,10250.0,0.2463,0.0317,0.1656,0.16559999998344,0.003938090894612631,0.9687559423681709,0.24629999997537,0.40501940332050335,3657
167835,58768.0,58768.0,13500.0,0.1836,0.3878,0.888,0.8879999999112,0.018206431249909498,0.14037884882615503,0.18359999998164,0.4046685279937255,3658
496991,,,16500.0,0.5431,0.8329,,0.0,0.0030259595476986763,1.0,0.54309999994569,0.40461259594933885,3659
461537,,,7892.0,0.5455,0.5909,,0.0,0.0002750872316089706,1.0,0.54549999994545,0.4045775087177059,3660
495369,,,6492.0,0.5446,0.6607,,0.0,0.0004271091227612964,1.0,0.54459999994554,0.4045027109068301,3661
447847,29450.0,29450.0,12000.0,0.1034,0.1621,0.4353,0.43529999995647,0.0011582620278272444,0.5692240181379367,0.10339999998966,0.4044382280068364,3662
418083,,,6820.0,0.5417,0.8333,,0.0,0.0003619568836960139,1.0,0.54169999994583,0.40420619568295263,3663
154642,3108.0,3108.0,5021.0,0.1904,0.1263,0.1944,0.19439999998055998,0.007941334028290545,0.9545381408615521,0.19039999998096002,0.40416794748319235,3664
488183,,,7448.0,0.5385,0.4615,,0.0,0.00010858706510880417,1.0,0.5384999999461499,0.4038608587011259,3665
119067,1188.0,8364.0,8250.0,0.1782,0.0073,0.1688,0.16879999998312,0.038707669142451724,0.9826226870474658,0.17819999998218,0.4037130356138337,3666
117247,1148.0,8684.0,9301.0,0.1511,0.0041,0.1765,0.17649999998235,0.04885694016128796,0.9832077817596724,0.15109999998489002,0.40361647218705504,3667
144184,4380.0,14430.0,5524.0,0.2089,0.0112,0.1875,0.18749999998125,0.016266342353298865,0.9359321290133842,0.20889999997911,0.4036098471308293,3668
123484,1444.0,9844.0,8000.0,0.2942,0.0527,0.128,0.1279999999872,0.006746876312093699,0.978878080889344,0.29419999997058,0.4035824957146418,3669
225308,2640.0,5970.0,6707.0,0.1214,0.3151,0.2097,0.20969999997903,0.033234881060967995,0.9613837489943685,0.12139999998786,0.4035418630001256,3670
126863,4030.0,15832.0,6500.0,0.1873,0.0657,0.1918,0.19179999998082,0.023447566925827782,0.9410517077451913,0.18729999998127,0.40353992746139294,3671
110565,7007.0,18887.0,12000.0,0.4787,0.1997,0.786,0.7859999999214,0.2551723638680159,0.8975060337892198,0.47869999995213003,0.4035378397618966,3672
451051,,,6333.0,0.5307,0.5084,,0.0,0.0008397399701747522,1.0,0.53069999994693,0.4031539739917105,3673
494658,,,4274.0,0.5309,0.5309,,0.0,0.00041263084741345585,1.0,0.5308999999469101,0.40313126307943237,3674
483726,,,9500.0,0.5306,0.449,,0.0,0.00015202189115232583,1.0,0.53059999994694,0.4030752021838092,3675
486512,,,3200.0,0.8875,0.7707,0.8633,0.8632999999136699,0.0030838726490900383,1.0,0.88749999991125,0.4029933872596405,3676
209074,5949.0,13287.0,6500.0,0.2743,0.36,0.1549,0.15489999998451,0.030375421679769487,0.9129817889270827,0.27429999997257,0.40274572105484424,3677
494898,,,7917.0,0.5269,0.7246,,0.0,0.0004995004995004992,1.0,0.5268999999473101,0.4027399500446811,3678
126678,65028.0,65028.0,13400.0,0.1397,0.2365,0.8653,0.86529999991347,0.015737885303102685,0.04881152636583186,0.13969999998603,0.40273494115226544,3679
213932,,,15306.0,0.526,0.987,,0.0,0.0012596099552621284,1.0,0.5259999999474,0.4027259609902662,3680
236504,4865.0,5354.0,5478.0,0.0838,0.0065,0.2513,0.25129999997487,0.012016968538707661,0.9288378556278799,0.08379999999162,0.40272548241079476,3681
170550,4635.0,9638.0,10258.0,0.2696,0.2331,0.1535,0.15349999998465,0.018112322460148534,0.9322021502230675,0.26959999997304,0.4026914472625557,3682
217989,6116.0,11742.0,6750.0,0.3938,0.2647,0.1094,0.10939999998906,0.0029535681709594733,0.9105390185036204,0.39379999996062,0.402609258661332,3683
201946,6364.0,13596.0,12000.0,0.1177,0.1492,0.2419,0.24189999997581,0.015926102882624613,0.9069114312879398,0.11769999998823,0.4024337534110415,3684
485704,,,,0.5238,0.6667,,0.0,5.7913101391362224e-05,1.0,0.52379999994762,0.4023857913049011,3685
105747,2070.0,7854.0,4500.0,0.1384,0.0631,0.1917,0.19169999998083,0.03073013942579158,0.9697213486433117,0.13839999998615998,0.4022251488016923,3686
224776,20794.0,20794.0,13000.0,0.4867,0.4956,0.1686,0.16859999998314,0.0019038932082410332,0.6958385138594314,0.48669999995133,0.40216424069852824,3687
495350,,,8149.0,0.5208,0.3542,,0.0,0.0001592610288262461,1.0,0.52079999994792,0.4020959260976747,3688
243780,9992.0,28794.0,15000.0,0.1412,0.2421,0.7817,0.7816999999218299,0.27825797391014767,0.8538433408908069,0.14119999998587998,0.4019201314762244,3689
228723,13239.0,40139.0,15000.0,0.197,0.2629,0.8354,0.8353999999164601,0.4111251067772804,0.8063482776274412,0.19699999998030002,0.4019023384374567,3690
204671,8944.0,33181.0,14500.0,0.2928,0.38,0.1753,0.17529999998247,0.0052918096396357235,0.8691728223506182,0.29279999997072,0.4017864631925914,3691
203456,7058.0,16164.0,17500.0,0.251,0.3255,0.1823,0.18229999998177,0.0053280053280053245,0.8967600380311564,0.2509999999749,0.4017688043297602,3692
445957,,,5536.0,0.5147,0.6345,,0.0,0.002055915099393359,1.0,0.51469999994853,0.4016755915047924,3693
420723,4536.0,5256.0,6980.0,0.2314,0.0145,0.173,0.1729999999827,0.0015998494259363814,0.9336502596357786,0.23139999997686,0.4012650109003975,3694
114433,1461.0,9531.0,7000.0,0.1484,0.0443,0.1882,0.18819999998118,0.008998248128682905,0.9786294156366562,0.14839999998516,0.4012427663712859,3695
243221,5324.0,5324.0,5500.0,0.634,0.0649,0.5886,0.58859999994114,0.06596302248476157,0.9221238938053098,0.6339999999366001,0.40095369162379263,3696
492069,7755.0,7755.0,5500.0,0.6207,0.5862,,0.0,0.0005574136008918614,0.8865647626709575,0.62069999993793,0.400782217620978,3697
490054,18558.0,18558.0,18312.0,0.1513,0.1513,0.9043,0.90429999990957,0.0020921107877629602,0.7285453082717769,0.15129999998486998,0.400753741898185,3698
108667,1148.0,8684.0,9500.0,0.0969,0.004,0.1968,0.19679999998032,0.0306649871867263,0.9832077817596724,0.09689999999031,0.40043727688973485,3699
111434,1362.0,9006.0,9272.0,0.0914,0.0019,0.2004,0.20039999997996,0.030918357005313507,0.9800775250493674,0.09139999999086,0.4003195882005461,3700
488846,1200.0,1200.0,,0.0,0.0,0.201,0.2009999999799,0.11765770461422628,0.9824471586338038,0.0,0.40021048632078304,3701
483577,,,,0.5,0.2813,,0.0,0.00028232636928289084,1.0,0.49999999995,0.40002823263192827,3702
411754,,,11658.0,0.5,0.725,,0.0,0.0002678480939350503,1.0,0.49999999995,0.4000267848043935,3703
149365,5093.0,12683.0,,0.2398,0.0,0.1605,0.16049999998395,0.013942579159970455,0.9255028157683026,0.23979999997602,0.4000245394872194,3704
237145,,,,0.5,0.0,,0.0,0.00010858706510880417,1.0,0.49999999995,0.40001085870151093,3705
110778,,,,0.5,0.75,,0.0,7.963051441312306e-05,1.0,0.49999999995,0.4000079630464413,3706
492148,,,,0.5,0.35,,0.0,3.619568836960139e-05,1.0,0.49999999995,0.40000361956383695,3707
404338,13880.0,13880.0,23224.0,0.1875,0.25,0.2556,0.25559999997444,0.0001665001665001664,0.7969721348643315,0.18749999998125,0.3995838634960962,3708
429128,7104.0,7104.0,,0.2969,0.0,0.1498,0.14979999998502,0.00208487165008904,0.8960871791121189,0.29689999997030997,0.3994672050702558,3709
133951,6565.0,18963.0,14246.0,0.5288,0.2131,0.6867,0.68669999993133,0.28433161041856675,0.903971330359102,0.52879999994712,0.39940029407470995,3710
493451,,,7917.0,0.4934,0.6184,,0.0,0.0004850222241526586,1.0,0.49339999995066003,0.39938850221748123,3711
486488,22800.0,22800.0,,0.3043,0.3913,0.2609,0.26089999997391,0.0001665001665001664,0.6664960140422735,0.30429999996957,0.3992762514126164,3712
449861,,,5500.0,0.6139,0.7624,0.6657,0.66569999993343,0.000441587398109137,1.0,0.61389999993861,0.399224158734893,3713
188003,1176.0,4008.0,10250.0,0.1286,0.0154,0.1886,0.18859999998114,0.0036268079746340593,0.9827982154611278,0.12859999998714,0.3992225023385182,3714
243151,5354.0,5354.0,5000.0,0.6965,0.0183,0.5449,0.5448999999455101,0.015926102882624613,0.921685072771155,0.6964999999303501,0.399091117559845,3715
451194,,,4736.0,0.4902,0.7451,,0.0,0.0002316524055654489,1.0,0.49019999995098,0.39904316523565453,3716
490522,,,7891.0,0.4902,0.6471,,0.0,0.00015202189115232583,1.0,0.49019999995098,0.3990352021842132,3717
475477,16680.0,16680.0,15285.0,0.5323,0.6935,0.4237,0.42369999995763,0.0018604583821975114,0.7560155050098738,0.53229999994677,0.3990325963318826,3718
496663,,,,0.4898,0.449,,0.0,0.00020993499254368805,1.0,0.48979999995102,0.3990009934943564,3719
457615,,,7454.0,0.4889,0.3111,,0.0,0.0003330003330003328,1.0,0.48889999995111,0.39892330002841103,3720
147800,3985.0,12462.0,3500.0,0.1789,0.0062,0.1625,0.16249999998375,0.042841216754260204,0.9417099392964237,0.17889999998211,0.3988451156000294,3721
121257,60578.0,60578.0,13000.0,0.107,0.2303,0.8579,0.85789999991421,0.008773834860791377,0.11390331309880919,0.1069999999893,0.3985477147823321,3722
104346,1500.0,3000.0,6157.0,0.2388,0.0285,0.1183,0.11829999998817001,0.03186668404059707,0.9780589482922548,0.23879999997612,0.3985325632285312,3723
125170,1148.0,8684.0,9500.0,0.1164,0.007,0.1775,0.17749999998225,0.02965150791237746,0.9832077817596724,0.11639999998836001,0.398425928962491,3724
118772,1167.0,8703.0,9500.0,0.0946,0.0024,0.1859,0.18589999998141002,0.03463203463203461,0.9829298617713743,0.09459999999054,0.3983961896356769,3725
496733,,,,0.483,0.5714,,0.0,0.0006080875646093033,1.0,0.48299999995169995,0.39836080875163093,3726
219639,13078.0,13078.0,16170.0,0.5451,0.9011,0.573,0.5729999999426999,0.005624809972636056,0.8087032838440725,0.5450999999454901,0.39821780937499235,3727
493868,,,7834.0,0.4819,0.5181,,0.0,0.0002750872316089706,1.0,0.48189999995181,0.39821750871834194,3728
493910,,,,0.4815,0.5185,,0.0,0.00023889154323936918,1.0,0.48149999995185,0.3981738891495089,3729
491914,9400.0,9400.0,,0.3353,0.0,0.5065,0.5064999999493499,0.0012885665059578094,0.8625027426314636,0.33529999996647,0.3980341309075766,3730
379621,,,9052.0,0.787,0.9259,0.8182,0.81819999991818,0.00052121791252226,1.0,0.7869999999213,0.3979421217864632,3731
404426,2712.0,9492.0,5500.0,0.1796,0.0806,0.1609,0.16089999998391,0.017344973866712986,0.9603305785123968,0.17959999998204002,0.397907555232897,3732
495794,,,7917.0,0.4757,0.5703,,0.0,0.0017880670054583087,1.0,0.47569999995243,0.3977488066957888,3733
190600,7470.0,15420.0,9250.0,0.5752,0.0736,0.5962,0.59619999994038,0.08488612836438918,0.8907335624954291,0.5751999999424801,0.39767196908097086,3734
187648,6863.0,8843.0,11000.0,0.3104,0.2212,0.4651,0.46509999995349,0.020986260116694886,0.8996123747531634,0.31039999996896,0.39724486348146737,3735
214528,,,7521.0,0.5022,0.4933,0.8048,0.80479999991952,0.0016432842519799032,1.0,0.5021999999497799,0.397194328420495,3736
494746,,,9321.0,0.4681,0.7131,,0.0,0.003409633844416451,1.0,0.46809999995319,0.39715096337976064,3737
112385,1174.0,8734.0,7683.0,0.1207,0.011,0.1597,0.15969999998403,0.04829228742272217,0.9828274701967381,0.12069999998793,0.39712197575754504,3738
449612,15575.0,15575.0,15250.0,0.5054,0.7742,0.7213,0.7212999999278701,0.000702196354370267,0.7721787464345794,0.5053999999494599,0.397088094271915,3739
407610,5148.0,5148.0,,0.3878,0.0,0.0789,0.07889999999211,0.00032576119532641253,0.9246983105390186,0.38779999996122,0.3970624071679786,3740
181303,3285.0,4815.0,4061.0,0.2029,0.0803,0.1322,0.13219999998678,0.04816198294459161,0.9519490967600381,0.20289999997971,0.39674110796579,3741
493822,9984.0,9984.0,7690.0,0.6114,0.7202,,0.0,0.0017880670054583087,0.8539603598332483,0.6113999999388601,0.3967148426777567,3742
487922,,,9665.0,0.4659,0.6705,,0.0,0.00047054394880481805,1.0,0.46589999995340997,0.39663705439022146,3743
199847,62128.0,62128.0,19500.0,0.0872,0.1606,0.8896,0.8895999999110399,0.039424343772169836,0.09123089300080589,0.08719999999128,0.39628052366397604,3744
214777,19835.0,38651.0,19500.0,0.1379,0.3978,0.8477,0.84769999991523,0.29982336504075613,0.7098661595845832,0.13789999998621,0.3962739524580035,3745
490221,,,5501.0,0.3721,0.3023,0.7742,0.77419999992258,6.51522390652825e-05,1.0,0.37209999996279,0.39623151521928407,3746
105668,2070.0,7854.0,4375.0,0.0768,0.0454,0.1929,0.19289999998070997,0.02894931155800719,0.9697213486433117,0.07679999999232,0.3961270660155059,3747
233921,14586.0,34838.0,19000.0,0.1499,0.3446,0.8646,0.86459999991354,0.21962819788906732,0.7866452131938861,0.14989999998501,0.3960873411037493,3748
204699,8944.0,33181.0,14500.0,0.2751,0.3152,0.1543,0.15429999998457,0.006030201682375592,0.8691728223506182,0.27509999997249,0.3958903023974624,3749
230038,6304.0,6304.0,8310.0,0.3239,0.1075,0.8312,0.8311999999168801,0.22738855347550985,0.9077890733562497,0.32389999996761004,0.3954727626799805,3750
457679,,,,0.4545,0.0,,0.0,0.00018821757952192724,1.0,0.45449999995455004,0.3954688217534072,3751
497471,,,,0.4545,0.5455,,0.0,5.7913101391362224e-05,1.0,0.45449999995455004,0.3954557913055941,3752
216597,61618.0,61618.0,25000.0,0.1156,0.3677,0.8868,0.8867999999113201,0.050138267529571845,0.09869085058143923,0.11559999998843999,0.39532791179805665,3753
190594,7382.0,15332.0,8812.0,0.5205,0.0651,0.5587,0.55869999994413,0.11980048936570668,0.8920207708622835,0.5204999999479499,0.395322126018385,3754
226152,7846.0,19382.0,11000.0,0.6308,0.2991,0.543,0.5429999999457,0.046757590235851076,0.8852336722006877,0.63079999993692,0.3951791262384559,3755
117575,18240.0,18240.0,12034.0,0.3171,0.2927,0.2,0.19999999998,0.00022441326789152862,0.7331968112338189,0.31709999996828997,0.39505212244300003,3756
491552,,,,0.449,0.9388,,0.0,0.0002316524055654489,1.0,0.4489999999551,0.3949231652360665,3757
188049,1878.0,5130.0,13698.0,0.1401,0.0135,0.1637,0.16369999998363002,0.008817269686834899,0.9725298032619031,0.14009999998599001,0.39488470729019876,3758
493372,,,7667.0,0.4483,0.3793,,0.0,0.00012306534045664473,1.0,0.44829999995516995,0.3948423065295627,3759
124113,1108.0,7972.0,,0.2036,0.006,0.1141,0.11409999998859,0.027139527139527123,0.983792876471879,0.20359999997964,0.3942732403568226,3760
160597,,,,0.4408,0.0,,0.0,0.0011655011655011648,1.0,0.44079999995592,0.39419655011214205,3761
