school_id,transfer_rate_4yr_full_time,transfer_rate_4yr_full_time_pooled,transfer_rate_cohort_4yr_full_time,transfer_rate_less_than_4yr_full_time,transfer_rate_less_than_4yr_full_time_pooled
498322,,,,0.0,0.0
240198,,,,0.0483,0.0421
443641,,,,0.0,0.0
134291,,,,0.0,0.0034
144795,,,,0.0,0.0
382957,,,,0.0,0.0
137865,,,,0.0,0.0
437769,,,,0.0,0.0
161800,,,,0.0,0.0
134097,0.0507,0.0519,6194.0,,
101277,,,,0.0,0.0
153746,,,,0.0,0.0
446242,,,,0.0,0.0
484190,,,,0.0,0.0
441025,,,,0.0,0.0067
421717,,,,0.0,0.0
215415,0.1041,0.0967,653.0,,
412599,0.0,0.0,613.0,,
456454,,,,0.0,0.0
135717,0.09,0.0888,7604.0,,
448859,,,,0.0,0.0
138682,,,,0.0968,0.0909
455628,,,,0.0,0.0
491774,,,,0.0,0.0
199263,,,,0.2727,0.0909
157669,,,,0.0,0.0
230214,,,,0.0,0.0
177588,,,,0.0,0.0
145433,,,,0.0,0.0
107831,,,,0.0,0.0
134024,,,,0.0,0.0
446224,,,,,
377485,,,,0.0,0.0
474924,,,,0.0,0.0
368540,,,,0.0,0.0
172866,0.0,0.0,1.0,,
447421,0.0698,0.0481,43.0,,
488679,0.0,0.0,1091.0,,
455479,,,,0.0,0.0
243823,0.0588,0.0267,34.0,,
481678,,,,0.0,0.0
117672,0.0,0.0,2.0,,
443049,0.5,0.24,6.0,,
189811,,,,0.0,0.0
445249,,,,0.0,0.0
138479,,,,0.0,0.0
481748,,,,0.0,0.0
486691,,,,0.0,0.0
486859,,,,0.0667,0.0185
148876,0.0,0.0,179.0,,
440101,,,,0.0,0.0
197036,0.0371,0.0351,1267.0,,
204714,,,,0.0,0.0
123642,,,,0.0,0.0392
161484,,,,0.1069,0.1015
489140,,,,0.0,0.0196
484084,,,,0.0,0.0
137087,,,,0.0,0.0
456588,,,,0.0,0.0
485272,0.0,0.0,7.0,,
489131,,,,0.0,0.0
104090,0.0053,0.017,190.0,,
456153,,,,0.0,0.0
106625,,,,0.0612,0.0939
493132,,,,0.0075,0.0068
365480,,,,0.0,0.0
381325,,,,0.0,0.0
420538,,,,0.0604,0.0534
246895,,,,0.0,0.0
461245,,,,0.0,0.012
172918,,,,0.1135,0.1185
478582,,,,0.0,0.0
243841,,,,0.0369,0.0748
452124,,,,0.0,0.0
428259,,,,,
207102,,,,0.0,0.0
160995,0.0,0.0,151.0,,
363165,,,,0.0,0.0
366465,,,,0.0603,0.0621
106999,,,,0.024,0.0616
459064,,,,0.0,0.0
240790,0.1022,0.0933,274.0,,
224758,,,,0.0,0.0263
176354,,,,0.1386,0.1713
224660,0.0106,0.0092,376.0,,
475662,,,,0.0,0.0
209083,,,,0.0263,0.0111
486381,,,,0.0,0.0
217040,0.1111,0.2903,9.0,,
487162,,,,0.0765,0.0876
262341,,,,0.0,0.0
450614,,,,0.0,0.0
427991,,,,0.0,0.0
183275,0.15,0.1,20.0,,
138372,,,,0.0,0.0023
417734,0.0,0.0,3.0,,
152275,,,,0.0,0.0213
222105,,,,0.0,0.012
147396,,,,0.0,0.0
484075,,,,0.4286,0.1837
407708,,,,0.0,0.0
107600,0.0,0.0,279.0,,
451343,,,,0.0,0.0408
230366,0.0313,0.0143,32.0,,
220279,,,,0.0,0.0
250285,,,,0.0,0.0
237109,0.1449,0.137,345.0,,
189477,,,,0.0,0.0
460482,,,,0.0,0.0
491260,,,,0.0,0.0
363916,0.0,0.0,29.0,,
128780,0.0,0.0,1.0,,
441496,,,,0.0,0.0
239008,,,,0.0508,0.0327
476850,,,,0.0,0.0
458229,0.0,0.0,14.0,,
106494,,,,0.05,0.0227
239442,,,,0.1313,0.1707
484844,0.0,0.0,160.0,,
234076,0.0266,0.0313,3680.0,,
458821,,,,0.0,0.0
420431,,,,0.0345,0.0321
137315,0.0798,0.0814,326.0,,
444282,,,,0.0,0.0
419244,,,,0.0,0.0
187897,0.3742,0.4095,310.0,,
144175,,,,0.1734,0.1799
247065,0.0,0.0,26.0,,
183789,0.1821,0.1734,571.0,,
101994,,,,0.0,0.0
376695,0.0267,0.014,300.0,,
160481,,,,0.0,0.2731
234696,0.1111,0.1298,36.0,,
184816,,,,0.0,0.0
487597,,,,0.0036,0.008
135267,,,,0.0,0.0
203289,,,,0.0,0.0
128328,0.0,0.0,1103.0,,
168032,,,,0.0,0.0
142276,0.222,0.2094,1338.0,,
457527,,,,,
102313,,,,0.1114,0.1457
367875,,,,0.0,0.0
195784,,,,0.0,0.0
180160,,,,0.0,0.0513
450058,,,,0.0,0.0
115861,,,,0.0374,0.0433
383020,,,,,
475033,,,,,
199023,,,,0.0,0.0
116846,0.5,0.0645,4.0,,
115773,0.125,0.2614,8.0,,
490285,0.0,0.0,64.0,,
481322,,,,0.0,0.0
135735,,,,0.0,0.0
418968,,,,0.0,0.0
490744,,,,0.0,0.0
138655,,,,0.0,0.0
234119,,,,0.0,0.0
178891,0.1,0.0792,330.0,,
493071,,,,0.0,0.0
451158,,,,0.0696,0.07
420325,0.9,0.4286,10.0,,
129002,,,,0.0,0.0
145707,,,,0.157,0.1845
457697,,,,,
131061,,,,0.0,0.0
427973,,,,0.0,0.0
160010,,,,0.0455,0.0564
239488,,,,0.062,0.0685
110705,0.0,0.0,4982.0,,
205887,,,,0.0093,0.0118
450571,0.0,0.0,45.0,,
181765,,,,0.0244,0.0348
443146,,,,0.3333,0.2623
118994,,,,0.0,0.0075
129154,0.2295,0.2254,61.0,,
172495,,,,0.0125,0.0123
136303,,,,0.0,0.0
171012,,,,0.0,0.0
165884,0.1542,0.1468,201.0,,
454795,,,,0.0,0.0
158778,,,,0.0345,0.0167
143613,,,,0.0981,0.1178
226204,,,,0.0058,0.0068
238722,,,,0.0787,0.0897
457642,,,,0.0,0.0
248660,,,,0.0,0.0
160579,,,,0.1167,0.0863
486248,,,,0.0,0.0
163347,,,,0.0,0.0
417725,,,,0.0,0.0
440776,,,,0.0,0.0
437097,0.0,0.0303,5.0,,
148256,,,,0.1278,0.11
128258,0.0789,0.0782,228.0,,
207209,0.113,0.1275,699.0,,
438735,,,,0.0,0.0
163541,,,,0.0143,0.054
440402,,,,0.0623,0.0742
371830,,,,0.0,0.0
484613,0.0,0.0,6243.0,,
486558,,,,0.0,0.0
436030,,,,0.0421,0.0214
206923,,,,0.082,0.0777
156082,0.2332,0.221,849.0,,
138497,,,,0.0,0.0
449311,,,,0.0,0.0204
138840,,,,0.0789,0.0793
407470,,,,0.0,0.0
240170,,,,0.1745,0.2216
421878,0.0,0.0095,50.0,,
228486,0.0,0.0,55.0,,
248606,,,,0.0,0.0025
491224,,,,0.0,0.0
448798,,,,0.0,0.0
485458,,,,0.0567,0.0596
208053,,,,0.0,0.0
219426,,,,0.0843,0.0982
135160,0.0818,0.0752,330.0,,
118134,,,,0.0,0.0
110583,0.0203,0.0198,4143.0,,
483045,,,,0.068,0.0722
112570,0.0256,0.0192,117.0,,
478616,,,,0.0,0.0
181783,0.3062,0.327,578.0,,
212771,,,,,
444291,,,,0.0,0.0
490559,,,,,
240116,,,,0.087,0.0999
363907,0.0,0.0,56.0,,
240745,0.0,0.0,304.0,,
454546,,,,0.0,0.0
134237,0.0199,0.0218,5584.0,,
431017,,,,0.0,0.0
366261,,,,0.0,0.0
107992,,,,0.1591,0.1387
180814,0.3333,0.3375,27.0,,
140942,,,,0.0963,0.1043
155858,,,,0.103,0.0841
418764,,,,0.0,0.0
136358,0.1323,0.1398,2169.0,,
483814,,,,0.0,0.0
382911,,,,0.0,0.0667
401223,0.3333,0.1818,3.0,,
484631,0.0,0.0,49.0,,
456968,,,,0.0094,0.005
182148,0.0,0.0,40.0,,
218919,0.0,0.0,150.0,,
228778,0.0,0.0,8570.0,,
230490,,,,0.0,0.0078
461892,,,,0.0,0.0
180902,,,,0.132,0.1421
201159,,,,0.0,0.0
434584,0.0,0.15,8.0,,
457226,,0.0,,,
368911,,,,0.0978,0.09
102845,0.002,0.0006,1491.0,,
475574,,,,0.0,0.0
491747,,,,0.0,0.0
217749,0.1794,0.2019,574.0,,
198978,0.0,0.0118,1475.0,,
250744,,,,0.0,0.0
441788,,,,0.0,0.0
123457,0.1897,0.2168,116.0,,
134608,0.0869,0.0853,1508.0,,
136145,0.0892,0.1054,157.0,,
239460,,,,0.1714,0.1414
100690,0.5,0.3889,2.0,,
178989,,,,,
154129,,,,0.0642,0.0752
368230,,,,0.0,0.0
220853,,,,0.0,0.0
183600,,,,0.0,0.0
132374,,,,0.0,0.0
448673,0.0,0.0,91.0,,
442976,,,,0.0,0.0
140678,,,,0.1049,0.1052
483559,,,,0.1429,0.0721
166027,0.0,0.0,1659.0,,
491844,,,,0.0,0.0
243744,0.0046,0.0055,1738.0,,
154059,,,,0.0987,0.098
136491,,,,0.0,0.0
139986,,,,0.0427,0.0423
495837,,,,0.0,0.0
220598,0.3073,0.1451,397.0,,
139384,,,,0.0812,0.0767
459727,0.0556,0.0625,18.0,,
132709,0.1173,0.1179,3675.0,,
148672,,,,0.1606,0.1768
175014,0.0,0.0,163.0,,
190585,,,,0.1149,0.124
201681,,,,0.0,0.0
486257,0.119,0.0921,42.0,,
206862,0.0345,0.0165,261.0,,
186131,0.0,0.0,1305.0,,
134510,0.125,0.0667,32.0,,
220251,,,,0.0,0.0
366553,0.0179,0.0104,112.0,,
175829,,,,0.112,0.1309
200466,0.0175,0.0769,57.0,,
461023,0.0,0.0,111.0,,
475398,,,,,
204486,0.0663,0.0743,1086.0,,
261719,,,,0.0,0.0
244446,,,,0.1185,0.1108
190521,,,,0.1367,0.1462
196264,0.2364,0.2056,165.0,,
221430,,,,0.0,0.0
488022,,,,0.0,0.0
125082,,,,0.0,0.0
176910,0.0,0.0,70.0,,
366252,0.0708,0.0589,1187.0,,
377643,,,,0.0455,0.027
138309,0.0,0.0,237.0,,
137209,0.1122,0.1055,1952.0,,
139463,0.2841,0.2887,866.0,,
364946,,,,0.0455,0.0164
236887,0.0824,0.1002,437.0,,
489122,,,,0.0,0.0233
375656,,,,0.0,0.0
132693,0.0999,0.1011,1491.0,,
166683,0.0,0.0,1107.0,,
133021,0.1215,0.1338,354.0,,
138716,0.3869,0.4143,791.0,,
175519,,,,0.1568,0.1756
157535,0.3354,0.376,328.0,,
476179,,,,0.0,0.0
449348,,0.0,,,
135276,,,,0.0014,0.0007
446163,,,,0.4375,0.4024
448600,,,,0.0,0.0
175652,,,,0.1469,0.163
439899,,,,0.0625,0.0635
403478,,,,0.3224,0.2418
488439,,,,0.0,0.0
475723,,,,0.0,0.0238
221582,,,,0.0,0.0
491242,,,,0.0,0.1458
146278,,,,0.1509,0.1598
490416,,,,0.0,0.0
482167,,,,0.0,0.0
483780,0.22,0.2893,100.0,,
445133,0.0,0.0,25.0,,
490498,,,,0.0,0.0
454582,,,,,
441502,,,,0.0,0.0
494852,,,,0.0083,0.0085
437750,,,,0.0,0.0
175573,,,,0.1359,0.1355
384412,0.0,0.0,30.0,,
417646,,,,0.0,0.0
403469,,,,0.3417,0.2851
175643,,,,0.1303,0.1384
230737,0.1838,0.1962,2497.0,,
484136,,,,0.0,0.0
146667,0.061,0.1345,82.0,,
176169,,,,0.0253,0.0934
227058,,,,0.0,0.0
134495,0.1052,0.1052,3337.0,,
229887,0.1627,0.2583,209.0,,
221838,0.2943,0.3077,1400.0,,
262086,0.0,0.087,4.0,,
454829,,,,,
239372,,,,0.0719,0.075
110644,0.0,0.0,5697.0,,
154572,,,,0.0741,0.0784
491570,,,,0.0,0.0
137096,0.1668,0.1493,1919.0,,
140960,0.3708,0.3975,1254.0,,
137759,0.2398,0.2369,1993.0,,
450599,,,,0.0,0.0
171775,,,,0.0,0.0
107974,,,,0.1111,0.1171
176008,,,,0.146,0.1035
459189,,,,0.0,0.0
137120,,,,0.0952,0.0844
233602,0.3684,0.2647,19.0,,
236975,0.1216,0.1192,436.0,,
237437,,,,0.2353,0.1967
101295,,,,0.1127,0.1178
243647,,,,0.0455,0.0679
192484,,,,0.0,0.0
183488,,,,0.0472,0.0728
157216,0.0,0.0,482.0,,
461795,0.1127,0.1369,71.0,,
133702,0.1179,0.121,1569.0,,
174507,0.0,0.0,2.0,,
234951,0.1246,0.1388,337.0,,
241128,0.2083,0.1787,96.0,,
123217,,,,0.051,0.0468
179715,,,,0.1739,0.1565
157483,,,,0.1172,0.111
134422,,,,,
234711,0.1258,0.1315,318.0,,
490124,0.0,0.0,3.0,,
442435,,,,0.0,0.0
154907,,,,0.185,0.1406
141255,,,,0.0597,0.0471
130794,0.0,0.0,1367.0,,
106980,,,,0.0733,0.0902
130624,0.0,0.0,297.0,,
194499,0.0511,0.0581,235.0,,
212869,,,,0.0,0.0
218399,0.3486,0.3527,218.0,,
243577,0.0977,0.0534,389.0,,
193201,,,,0.0,0.0
183257,0.0,0.0,47.0,,
481298,,,,0.0,0.0
101675,0.0,0.0,428.0,,
190558,0.3142,0.3212,2476.0,,
458113,0.1429,0.1111,7.0,,
372462,,,,0.0294,0.0987
119164,,,,0.0648,0.066
107637,,,,0.0763,0.0613
132851,0.122,0.114,877.0,,
176239,,,,0.1298,0.1385
445762,,,,0.0,0.0
188304,0.0076,0.0038,264.0,,
220002,0.2105,0.1429,38.0,,
133386,0.1018,0.1114,383.0,,
157304,,,,0.0864,0.0833
107725,,,,0.0595,0.0445
137777,0.4545,0.4,11.0,,
199740,,,,0.1354,0.1183
102580,0.5,0.1154,4.0,,
239248,,,,0.1163,0.1384
146506,,,,0.1361,0.1394
239220,,,,0.0575,0.0773
120184,0.4231,0.4116,156.0,,
157021,0.0,0.0,11.0,,
229522,,,,0.0,0.0
484932,,,,0.1208,0.1156
138956,,,,0.0837,0.1024
161581,,,,0.0658,0.0725
137078,0.1029,0.1061,1788.0,,
233639,,,,0.0423,0.0581
244233,0.0,0.0,11.0,,
238397,,,,0.0591,0.0604
107743,,,,0.022,0.0236
487320,,,,0.1242,0.1072
198729,,,,0.5067,0.3248
449506,,,,0.0,0.0
211608,0.5525,0.4484,181.0,,
475839,0.0,0.0,5.0,,
167631,,,,0.0,0.0
163204,0.4406,0.4045,286.0,,
188517,0.1818,0.169,33.0,,
217606,0.0,0.0,51.0,,
148821,,,,0.1345,0.1527
146816,,,,0.0,0.0
173115,,,,0.2564,0.2069
486442,,,,0.0,0.0182
461333,,,,0.0,0.0
181491,,,,0.1488,0.1484
444954,,,,0.0748,0.0662
175236,,,,0.1109,0.1273
155177,0.1884,0.1936,138.0,,
107619,,,,0.0828,0.1097
200022,0.1388,0.1379,807.0,,
106485,0.137,0.1459,489.0,,
486619,,,,0.0263,0.0488
245883,,,,,
202806,0.3944,0.4731,71.0,,
154925,,,,0.2601,0.2574
461014,,,,0.0,0.0
225885,0.0,0.0,269.0,,
482705,,,,,
450933,0.0094,0.0168,641.0,,
108092,0.0,0.0722,941.0,,
491817,,,,0.0,0.0
489779,0.2857,0.1838,35.0,,
202435,,,,0.0,0.0
238759,,,,0.0,0.0
183105,,,,0.062,0.0568
230162,,,,0.0,0.0
232788,,,,0.0329,0.0347
365125,,,,0.0,0.0
126605,,,,0.0,0.0
444130,,,,,
114123,0.0392,0.0465,51.0,,
127778,,,,0.0727,0.1013
168607,0.2052,0.1935,307.0,,
235750,0.1171,0.118,205.0,,
205179,,,,0.0,0.0
110422,0.0143,0.0133,4321.0,,
484756,0.0,0.0,9.0,,
364627,,,,0.0,0.0
140012,,,,0.1555,0.1546
492801,0.0,0.0,49.0,,
200013,0.0,0.0,20.0,,
200305,,,,0.0,0.0
246017,,,,0.0926,0.0618
139357,,,,0.0664,0.0884
146603,,,,0.1102,0.1254
199731,,,,0.0769,0.0959
175810,,,,0.0,0.0758
132903,0.1055,0.1128,6135.0,,
180522,0.0,0.0,226.0,,
189565,0.1709,0.1811,117.0,,
107460,,,,0.1909,0.1421
153241,0.0,0.125,3.0,,
442842,0.0,0.0,7.0,,
491507,,,,0.0,0.0
177551,0.0,0.1291,339.0,,
174473,,,,0.2238,0.2059
160667,,,,0.1472,0.1605
110246,,,,0.0753,0.0727
180373,,,,0.2206,0.2529
190530,,,,0.1118,0.1124
190415,0.0,0.0,3315.0,,
447175,,,,0.0,0.0
199892,,,,0.1741,0.1645
222576,,,,0.1142,0.1116
488077,,,,0.0,0.0
218955,,,,0.6111,0.3619
101286,,,,0.1659,0.185
200192,,,,0.2121,0.2076
434283,,,,0.0,0.0
237783,0.0,0.0,227.0,,
453297,,,,0.0,0.0
156338,,,,0.0471,0.0674
233019,,,,0.0411,0.0631
233648,,,,0.0632,0.0663
102298,0.0,0.0,136.0,,
236258,0.1712,0.1424,146.0,,
157739,,,,0.0654,0.0678
190628,,,,0.0903,0.0955
188687,,,,0.4,0.5577
173416,,,,0.0987,0.103
216287,0.0,0.0,414.0,,
437732,,,,0.0,0.0
236896,0.0388,0.1513,387.0,,
113333,,,,0.0546,0.0489
199625,,,,0.2093,0.1161
440989,,,,0.0,0.0
146685,,,,0.1245,0.1321
235334,0.1474,0.1365,285.0,,
198677,0.0,0.0,1.0,,
240754,0.0,0.0032,432.0,,
101602,,,,0.0,0.0
180948,0.3037,0.3421,382.0,,
161192,,,,0.0891,0.1139
109350,0.0809,0.0734,1100.0,,
133465,0.0435,0.0227,23.0,,
241100,0.1327,0.1756,98.0,,
148991,,,,0.1194,0.1259
420042,0.0,0.0,5.0,,
461148,0.0056,0.0044,180.0,,
198491,,,,0.0,0.0874
142179,,,,0.0868,0.0708
200554,0.2847,0.2627,137.0,,
136473,0.1122,0.1115,980.0,,
220552,0.2047,0.2121,215.0,,
474863,0.0,0.0625,29.0,,
176071,,,,0.0985,0.1042
165167,0.25,0.1515,4.0,,
245953,0.0296,0.0349,135.0,,
139278,,,,0.1611,0.1663
215062,0.0,0.0,2430.0,,
140243,,,,0.0945,0.0982
157331,,,,0.0549,0.0633
126827,0.0,0.0,729.0,,
115083,,,,,
218487,,,,0.2694,0.1766
454777,,,,0.0588,0.0313
458858,,,,0.0,0.0
190150,0.0099,0.0084,1515.0,,
367361,,,,0.0,0.0
198570,,,,0.0793,0.1195
186469,,,,0.0588,0.0771
156231,,,,0.0878,0.0849
111887,,,,0.0907,0.095
110404,0.034,0.0253,235.0,,
153472,,,,0.1172,0.132
175935,,,,0.0,0.0007
169992,,,,0.2147,0.2507
189583,0.0778,0.0937,90.0,,
234377,,,,0.0967,0.077
157438,,,,0.0901,0.1065
234845,0.1337,0.1239,359.0,,
181817,,,,0.1409,0.1454
133508,0.1435,0.1336,1658.0,,
150172,0.0,0.0572,108.0,,
157553,,,,0.1234,0.1125
131113,0.2826,0.2772,276.0,,
154934,,,,0.1781,0.2079
395362,,,,0.1031,0.1512
167905,,,,0.082,0.0926
427335,,,,0.0,0.0
107840,,,,0.0,0.1124
199926,,,,0.1239,0.1155
237039,0.1471,0.175,340.0,,
187666,,,,0.0137,0.0299
106449,,,,0.1233,0.1246
227757,0.0,0.0,974.0,,
122409,0.0191,0.0166,4812.0,,
422695,0.0,0.0,16.0,,
177302,,,,0.0,0.0
232797,0.0,0.0,16.0,,
238263,0.1976,0.2157,835.0,,
107521,,,,0.0448,0.0352
227331,0.0,0.0,213.0,,
490294,,,,0.0,0.0
198640,,,,0.0781,0.1033
180328,,,,0.0,0.0
193478,,,,0.1623,0.1729
484710,0.0,0.0,3.0,,
488332,,,,0.5278,0.6379
121044,,,,0.0646,0.0624
440794,0.0556,0.1053,36.0,,
121345,0.0,0.0124,410.0,,
190673,,,,0.129,0.1368
178217,,,,0.1617,0.1677
204662,,,,0.2377,0.2676
236656,,,,0.1228,0.1384
425986,,,,0.0,0.0
164465,0.0467,0.0412,471.0,,
117645,,,,0.0703,0.0791
189592,0.1277,0.117,47.0,,
367103,,,,0.0,0.0
192110,0.0268,0.0317,112.0,,
246813,,,,0.1284,0.0964
228699,,,,0.0783,0.0726
230782,0.212,0.2151,2075.0,,
444398,0.1053,0.2778,19.0,,
112172,,,,0.0584,0.0652
162928,0.0265,0.025,1361.0,,
483258,,,,0.0,0.0
208390,,,,0.1593,0.1727
134343,0.1229,0.1074,586.0,,
236610,,,,0.1792,0.1667
188261,,,,0.0308,0.0476
181534,0.393,0.3518,257.0,,
413617,0.0,0.0,33.0,,
110219,0.0111,0.0167,360.0,,
409315,0.1404,0.1443,3098.0,,
221999,0.0,0.0,1591.0,,
187596,0.0,0.0,227.0,,
173735,,,,0.1812,0.1868
147767,0.0,0.0,1982.0,,
136400,0.157,0.1474,1465.0,,
210155,,,,0.1852,0.1828
158662,,,,0.1322,0.137
101897,,,,0.0576,0.0661
165033,,,,0.054,0.0677
162557,,,,0.2048,0.2098
194028,,,,0.1607,0.1454
230597,0.3766,0.3595,1418.0,,
156107,,,,0.1547,0.1599
449898,0.0588,0.0313,17.0,,
365374,,,,0.0,0.0
438586,0.0,0.0,61.0,,
461032,0.0,0.0,2.0,,
217156,0.0,0.0,1678.0,,
493600,0.4,0.4,50.0,,
198774,,,,0.1111,0.1357
191612,,,,0.2137,0.2025
188216,,,,0.1008,0.0979
125091,,,,0.0708,0.0705
182670,0.0,0.0,1116.0,,
234933,0.1434,0.1525,969.0,,
234979,0.1158,0.1103,898.0,,
195191,,,,0.0,0.0
144050,0.0,0.0,1585.0,,
227979,0.1387,0.1431,2012.0,,
157711,,,,0.0946,0.0819
218520,,,,0.1529,0.1505
235699,0.1192,0.1119,151.0,,
177472,0.1573,0.1573,1824.0,,
237385,0.1352,0.1398,318.0,,
193326,,,,0.1367,0.1472
173638,,,,0.2136,0.223
174756,,,,0.1781,0.2058
123800,,,,0.0639,0.0794
122977,0.1862,0.1787,3255.0,,
234915,,,,,
235343,0.1733,0.1769,704.0,,
178697,0.2656,0.283,384.0,,
447980,,,,0.0,0.0
110468,,0.2941,,,
230171,0.2781,0.3122,1769.0,,
228316,,,,0.1575,0.1503
189547,,,,0.2498,0.2715
193946,,,,0.1362,0.2282
107664,,,,0.1205,0.1273
197027,0.2283,0.2114,254.0,,
213376,0.301,0.3079,382.0,,
198419,0.0,0.0,1722.0,,
168342,0.0091,0.0127,552.0,,
135610,,,,,
228547,,,,0.1857,0.194
442523,,,,0.0,0.0
207254,0.0,0.0,491.0,,
182500,0.1283,0.1333,717.0,,
203678,,,,0.1762,0.1555
157793,0.0644,0.0973,233.0,,
188182,0.0,0.0,94.0,,
199449,,,,0.1176,0.1241
190619,,,,0.1254,0.1284
198376,,,,0.1557,0.171
198154,,,,0.5466,0.5968
188100,,,,0.0354,0.0529
154952,,,,0.1474,0.1767
135391,0.1282,0.1139,1170.0,,
238014,,,,0.121,0.1215
247153,,,,0.0,0.0
198011,,,,0.0,0.0
150987,,,,0.0938,0.0996
113980,,,,0.0722,0.081
158325,,,,,
117894,,,,0.067,0.0765
158884,,,,0.1436,0.1468
495165,,,,0.0,0.0
487621,,,,0.0,0.0
488129,,,,0.0,0.0417
496964,,,,,
199722,,,,0.2321,0.2447
481571,,,,0.0,0.0
492096,,,,0.0,0.0
375726,,,,0.0096,0.0106
156790,,,,0.0657,0.0606
184995,,,,0.0819,0.0883
173559,,,,0.4617,0.4649
102076,,,,0.156,0.2485
183743,,,,0.1223,0.1373
196680,,,,,
198206,,,,0.104,0.1351
123299,0.1151,0.129,556.0,,
480310,,,,0.0,0.0
198084,,,,0.193,0.2077
240505,,,,0.1379,0.1502
226134,0.1397,0.1319,687.0,,
247940,,,,0.0588,0.0697
185873,,,,0.0963,0.1034
221908,,,,0.0602,0.0513
175041,,,,0.2207,0.2172
250993,,,,0.0,0.0
172954,,,,0.1105,0.0994
233684,0.0625,0.0351,32.0,,
235237,0.1642,0.1741,749.0,,
138284,,,,0.0,0.0371
214379,,,,0.1493,0.1566
154396,,,,0.1383,0.1677
231882,,,,0.0656,0.0722
475635,0.5,0.3,2.0,,
417868,,,,0.0,0.0
218140,,,,0.1874,0.1508
480657,0.0,0.0,12.0,,
226019,,,,0.1773,0.2002
199908,,,,0.1429,0.1254
167358,0.0311,0.0344,2670.0,,
182306,0.1217,0.1058,230.0,,
199476,,,,0.1604,0.1366
113573,,,,0.0535,0.0519
497949,,,,,
228884,0.0,0.0,264.0,,
118718,,,,0.047,0.0459
204945,,,,0.0928,0.093
175883,,,,0.134,0.1363
236188,0.1733,0.1671,427.0,,
184205,,,,0.0943,0.0889
198668,,,,0.083,0.0861
133960,0.1791,0.1913,134.0,,
113236,0.1567,0.1531,1200.0,,
187046,,,,,
120342,,,,0.0946,0.1005
199324,,,,0.1651,0.1479
202648,,,,0.1429,0.1582
225423,,,,0.1745,0.1733
184180,,,,0.1456,0.1455
173911,,,,0.1636,0.156
106883,,,,0.0777,0.0731
206996,,,,0.1461,0.1412
449038,0.2222,0.0833,9.0,,
146366,,,,0.1423,0.1486
155566,,,,0.2509,0.2817
123961,0.0,0.0,3053.0,,
458919,0.125,0.0857,24.0,,
180151,,,,0.2043,0.2395
161077,,,,0.1139,0.1164
121901,,,,0.0731,0.0786
106810,0.4643,0.4779,84.0,,
485591,,,,0.0,0.0
156860,,,,0.0863,0.1061
153296,,,,0.3158,0.2965
489201,,,,0.0535,0.0543
483504,,,,0.0,0.0
155487,,,,0.0423,0.053
459046,,,,0.0,0.0
164535,,,,0.0,0.0222
495396,,,,0.0,0.0
207290,,,,0.0817,0.1084
224961,0.1714,0.2082,140.0,,
207351,0.0628,0.0815,223.0,,
232618,,,,,
490081,0.0,0.0,6.0,,
193900,0.0579,0.0583,6064.0,,
183114,,,,0.3469,0.2747
153524,,,,0.1774,0.1886
135188,0.1476,0.1378,542.0,,
205443,0.2633,0.1852,847.0,,
187198,,,,0.0772,0.0788
166911,0.0,0.0,91.0,,
227225,,,,0.0994,0.1192
483212,,,,0.1116,0.1463
106351,,,,1.0,0.1111
201283,,,,0.1522,0.1377
158431,,,,0.19,0.1895
142887,0.0714,0.0965,56.0,,
197887,,,,0.0916,0.1057
199421,,,,0.2151,0.1992
236692,0.1415,0.1371,841.0,,
444468,,,,0.0,0.0
161688,,,,0.1766,0.1805
490276,0.3778,0.3517,45.0,,
121363,,,,0.0347,0.0393
446774,,,,0.1423,0.1109
160409,0.0,0.0,28.0,,
175786,,,,0.1164,0.1216
490090,,,,,0.0
207236,,,,0.0752,0.0858
123341,,,,0.0849,0.0904
217891,0.0,0.0,84.0,,
136516,0.1371,0.1251,824.0,,
173708,,,,0.1612,0.1476
443766,0.0,0.0,2.0,,
198534,,,,0.1927,0.2137
139658,0.0,0.0,1349.0,,
125231,,,,,
180203,0.0,0.0,28.0,,
101240,,,,0.0419,0.0394
218885,,,,0.3433,0.3314
127389,,,,0.257,0.2355
127617,0.0737,0.0739,95.0,,
154110,,,,0.0833,0.0998
191719,,,,0.142,0.1484
193283,,,,0.1085,0.1134
189228,0.2292,0.2353,445.0,,
137281,0.1646,0.1458,644.0,,
154378,,,,0.0,0.0851
225070,0.0106,0.0925,473.0,,
161864,,,,0.0995,0.1294
161004,0.0437,0.042,503.0,,
199856,,,,0.1636,0.183
176336,0.0,0.0606,5.0,,
496955,,,,,
187532,,,,0.1582,0.1733
438708,,,,0.0333,0.0357
101569,,,,0.1558,0.1526
161767,,,,0.1591,0.1714
450119,,,,0.0,0.0
107327,,,,0.1038,0.1007
236753,0.1918,0.2028,902.0,,
491701,,,,,
176664,0.2125,0.1667,80.0,,
198039,,,,0.1275,0.1132
497408,0.0,0.0,1.0,,
206446,,,,0.1307,0.1039
491464,,,,0.0,0.0
198330,,,,0.1941,0.2138
496894,,,,,
185536,,,,0.133,0.1404
448594,,,,0.0408,0.0469
199485,,,,0.1719,0.1745
128577,,,,0.0923,0.102
224642,,,,0.123,0.1296
177135,,,,0.1383,0.1312
198367,,,,0.171,0.186
414595,0.0,0.0,14.0,,
