school_id,admission_rate_overall,admission_rate_by_ope_id,consumer_admission_rate,admission_score
493488,,,1.0,1.0
21437901,,,,1.0
23661001,,,,1.0
142294,0.4552,0.45523385300668,0.4552,0.54480000004552
229115,0.6734,0.6733615819209,0.6734,0.32660000006734
221759,0.6841,0.6841003031138,0.6841,0.31590000006841
196246,0.7024,0.70241559953434,0.7024,0.29760000007024
17296301,,,,1.0
217925,0.4822,0.48221343873517,0.4822,0.5178000000482199
223232,0.4588,0.45883738620469,0.4588,0.5412000000458801
493673,,,1.0,1.0
17355901,,,,1.0
491710,0.5,0.5,0.5,0.50000000005
17355903,,,,1.0
17373501,,,,1.0
17373502,,,,1.0
17373504,,,,1.0
17373503,,,,1.0
17373505,,,,1.0
17355902,,,,1.0
131520,0.5343,0.53434438190535,0.5343,0.46570000005343004
17320301,,,,1.0
17391101,,,,1.0
17447301,,,,1.0
128902,0.404,0.40404849039341,0.404,0.5960000000404
482653,0.3333,0.42832496863237,0.3333,0.6667000000333301
24378006,,0.52704791344667,,1.0
24378003,,0.52704791344667,,1.0
24378008,,0.52704791344667,,1.0
24378001,,0.52704791344667,,1.0
24378007,,0.52704791344667,,1.0
24378009,,0.52704791344667,,1.0
24378004,,0.52704791344667,,1.0
439862,0.6889,0.68888888888888,0.6889,0.31110000006889005
12240901,,0.39263430420711,,1.0
48511101,,,,1.0
48511106,,,,1.0
48511110,,,,1.0
48511107,,,,1.0
48511105,,,,1.0
48511103,,,,1.0
48511109,,,,1.0
48511112,,,,1.0
48511104,,,,1.0
48511111,,,,1.0
482477,0.4302,0.42832496863237,0.4302,0.5698000000430199
10415105,,0.86994418038413,,1.0
496186,,,1.0,1.0
215053,0.4431,0.44306049822064,0.4431,0.5569000000443101
498243,,0.05387067395264,0.02,1.0
198871,0.8635,0.8635477582846,0.8635,0.13650000008635
100937,0.5717,0.57171248757866,0.5717,0.42830000005717006
21287802,,,,1.0
21287804,,,,1.0
21287803,,,,1.0
21287801,,,,1.0
24378002,,0.52704791344667,,1.0
24378010,,0.52704791344667,,1.0
24297205,,,,1.0
24297203,,,,1.0
24297201,,,,1.0
24297204,,,,1.0
24297202,,,,1.0
188669,0.5994,0.59944751381215,0.5994,0.40060000005994
174358,0.5662,0.56618778860954,0.5662,0.43380000005662
482936,0.5603,0.56027347966894,0.5603,0.43970000005602994
217776,0.5118,0.51182033096926,0.5118,0.4882000000511799
17526301,,,,1.0
369455,0.7647,0.76470588235294,0.7647,0.23530000007647
495271,,0.05387067395264,1.0,1.0
487588,0.9947,0.96186961869618,0.9947,0.005300000099469959
176983,1.0,1.0,1.0,1.000000082740371e-10
392354,,,0.02,1.0
440819,,,1.0,1.0
21398701,,0.80551724137931,,1.0
120838,0.3333,0.33333333333333,0.3333,0.6667000000333301
201821,0.7105,0.71052631578947,0.7105,0.28950000007105003
167057,0.3755,0.37546012269938,0.3755,0.62450000003755
172334,0.4732,0.47318339100346,0.4732,0.52680000004732
144005,0.4851,0.48514316585629,0.4851,0.51490000004851
17706522,,,,1.0
17706532,,,,1.0
17706547,,,,1.0
17706527,,,,1.0
17706544,,,,1.0
17706501,,,,1.0
17706513,,,,1.0
17706534,,,,1.0
17706543,,,,1.0
17706519,,,,1.0
17706533,,,,1.0
17706521,,,,1.0
17706539,,,,1.0
17706536,,,,1.0
17706509,,,,1.0
17706507,,,,1.0
17706514,,,,1.0
17706510,,,,1.0
17706518,,,,1.0
17706511,,,,1.0
17706548,,,,1.0
17706504,,,,1.0
17706535,,,,1.0
17706515,,,,1.0
17706537,,,,1.0
17706505,,,,1.0
17706540,,,,1.0
17706517,,,,1.0
17706542,,,,1.0
17706508,,,,1.0
17706545,,,,1.0
17706525,,,,1.0
17706524,,,,1.0
17706530,,,,1.0
17706516,,,,1.0
17706529,,,,1.0
17706546,,,,1.0
17706541,,,,1.0
17706503,,,,1.0
17706512,,,,1.0
17706523,,,,1.0
17706506,,,,1.0
145600,0.7869,0.78690263984381,0.7869,0.21310000007869
197744,0.5882,0.58823529411764,0.5882,0.4118000000588201
198066,0.3989,0.39891205802357,0.3989,0.6011000000398901
197735,0.8909,0.89090909090909,0.8909,0.10910000008908993
228343,0.4479,0.44790354507827,0.4479,0.55210000004479
24297206,,,,1.0
215309,0.4571,0.5746237490526,0.4571,0.54290000004571
486840,0.6785,0.67848005306547,0.6785,0.32150000006785007
176451,,1.0,0.02,1.0
150136,0.6895,0.689487729122,0.6895,0.31050000006894996
23661002,,,,1.0
237057,0.477,0.47698744769874,0.477,0.5230000000477
466921,0.7143,0.80208333333333,0.7143,0.2857000000714299
428000,,,1.0,1.0
136172,0.705,0.70502431118314,0.705,0.2950000000705001
130989,0.6272,0.6272,0.6272,0.37280000006272007
418588,0.7037,0.7037037037037,0.7037,0.29630000007037005
41918301,,,,1.0
495226,,,1.0,1.0
101709,0.5984,0.59835045129162,0.5984,0.40160000005984
19476301,,0.98947368421052,,1.0
124706,1.0,1.0,1.0,1.000000082740371e-10
181604,0.6458,0.64583333333333,0.6458,0.35420000006457997
262165,,,0.02,1.0
494807,,0.44642857142857,0.02,1.0
24297213,,,,1.0
24297224,,,,1.0
24297214,,,,1.0
24297215,,,,1.0
24297217,,,,1.0
24297220,,,,1.0
24297223,,,,1.0
24297218,,,,1.0
24297212,,,,1.0
24297219,,,,1.0
24297216,,,,1.0
24297222,,,,1.0
24297221,,,,1.0
122931,0.5211,0.52114114114114,0.5211,0.47890000005211
217961,0.5557,0.55570791909496,0.5557,0.44430000005557
148016,0.4785,0.47846889952153,0.4785,0.52150000004785
243106,0.7684,0.76843657817109,0.7684,0.23160000007684
48065701,,,,1.0
194569,0.5,0.5,0.5,0.50000000005
419031,0.8049,0.80487804878048,0.8049,0.1951000000804901
220516,0.608,0.608,0.608,0.39200000006080005
365763,1.0,1.0,1.0,1.000000082740371e-10
24378011,,0.52704791344667,,1.0
455664,0.5405,0.32394366197183,0.5405,0.45950000005405
140827,,,1.0,1.0
133863,0.9617,0.96174863387978,0.9617,0.03830000009616996
137953,0.4959,0.49586776859504,0.4959,0.50410000004959
130943,0.7381,0.7381087042588,0.7381,0.26190000007381
17501405,,,,1.0
17501401,,,,1.0
17501406,,,,1.0
17501403,,,,1.0
17501402,,,,1.0
13830902,,,,1.0
13830901,,,,1.0
13830903,,,,1.0
13830905,,,,1.0
185174,0.7952,0.79518072289156,0.7952,0.20480000007952004
217633,0.4539,0.45389649018441,0.4539,0.5461000000453899
207157,0.4286,0.42857142857142,0.4286,0.5714000000428601
10415103,,0.86994418038413,,1.0
10415102,,0.86994418038413,,1.0
10415101,,0.86994418038413,,1.0
45057102,,,,1.0
44867303,,,,1.0
44867302,,,,1.0
44867301,,,,1.0
208479,0.9177,0.91774891774891,0.9177,0.08230000009177008
138947,0.5626,0.56261994675911,0.5626,0.43740000005626
199582,0.5885,0.58845058967059,0.5885,0.41150000005885
417752,0.5,0.5,0.5,0.50000000005
190664,0.6948,0.69476796273069,0.6948,0.30520000006948
491622,0.5556,0.55555555555555,0.5556,0.44440000005556
223472,0.6857,0.68571428571428,0.6857,0.31430000006857006
206491,0.4512,0.45121951219512,0.4512,0.5488000000451201
204635,0.5437,0.54369811320754,0.5437,0.45630000005437
232256,0.3979,0.39791538933169,0.3979,0.60210000003979
186371,0.7652,0.6965925532229,0.7652,0.23480000007652002
232423,0.7831,0.78308979073778,0.7831,0.21690000007831
12682703,,,,1.0
497790,,,1.0,1.0
16884704,,0.36647454370797,,1.0
16884706,,0.36647454370797,,1.0
16884707,,0.36647454370797,,1.0
196167,0.7493,0.74925570625206,0.7493,0.25070000007493
209287,0.5338,0.5337552742616,0.5338,0.4662000000533799
23091302,,0.72880237545364,,1.0
454184,0.4527,0.45265348595213,0.4527,0.54730000004527
19200401,,0.87407407407407,,1.0
110608,0.9123,0.91226651261313,0.9123,0.08770000009123002
168847,0.3665,0.36647454370797,0.3665,0.63350000003665
137962,0.5977,0.59770114942528,0.5977,0.40230000005976996
491190,,0.32394366197183,0.02,1.0
492607,,0.32394366197183,0.02,1.0
22872301,,0.6264796646861,,1.0
20417601,,0.63414634146341,,1.0
151351,0.8241,0.82412140575079,0.8241,0.1759000000824099
44376603,,,,1.0
43018403,,,,1.0
23368411,,,,1.0
45316306,,,,1.0
45316302,,,,1.0
44376602,,,,1.0
44378406,,,,1.0
23368401,,,,1.0
45896401,,,,1.0
45891901,,,,1.0
45896402,,,,1.0
44378403,,,,1.0
45897305,,,,1.0
44903805,,,,1.0
45891907,,,,1.0
43018402,,,,1.0
44376601,,,,1.0
45897309,,,,1.0
45037702,,,,1.0
45891909,,,,1.0
23368405,,,,1.0
45891902,,,,1.0
23368404,,,,1.0
44903809,,,,1.0
45891906,,,,1.0
23368410,,,,1.0
45316301,,,,1.0
45891905,,,,1.0
44903803,,,,1.0
45897303,,,,1.0
45316303,,,,1.0
45037701,,,,1.0
45897306,,,,1.0
43018401,,,,1.0
23368402,,,,1.0
23368408,,,,1.0
45897307,,,,1.0
188641,0.5061,0.5061345367367,0.5061,0.49390000005060997
176479,0.5358,0.53578336557059,0.5358,0.46420000005358
121150,0.4871,0.48709227280655,0.4871,0.5129000000487101
207388,0.7063,0.70633467594287,0.7063,0.29370000007063
15336601,,0.74490303331675,,1.0
11710401,,0.94482758620689,,1.0
138293,0.4897,0.55279783393501,0.4897,0.5103000000489699
227429,0.5728,0.57275390625,0.5728,0.42720000005728
24297211,,,,1.0
24297208,,,,1.0
24297225,,,,1.0
24297209,,,,1.0
24297226,,,,1.0
24297210,,,,1.0
24297207,,,,1.0
484473,0.6464,0.24287576547626,0.6464,0.35360000006464
219903,0.952,0.96186961869618,0.952,0.0480000000952
437237,0.9167,0.91666666666666,0.9167,0.08330000009167005
11577301,,,,1.0
40884401,,,,1.0
40884402,,,,1.0
238078,0.7265,0.72652284263959,0.7265,0.27350000007264996
45486501,,,,1.0
493512,,,1.0,1.0
18908801,,0.47737421851741,,1.0
214892,0.6458,0.64583333333333,0.6458,0.35420000006457997
164076,0.786,0.78598761958356,0.786,0.21400000007859998
430883,0.3,0.3,0.3,0.70000000003
201177,0.551,0.55102040816326,0.551,0.4490000000551
207500,0.7292,0.72916279933172,0.7292,0.27080000007292004
153320,0.5245,0.52447552447552,0.5245,0.4755000000524501
147703,0.7068,0.70675243634682,0.7068,0.29320000007068003
207722,0.563,0.56302521008403,0.563,0.4370000000563
228468,0.5362,0.53616133518776,0.5362,0.46380000005362
107141,0.5664,0.56644295302013,0.5664,0.43360000005664
159391,0.7572,0.75718734718039,0.7572,0.24280000007572
188942,0.9925,0.99248120300751,0.9925,0.007500000099250004
13017405,,,,1.0
13017407,,,,1.0
13017409,,,,1.0
13017408,,,,1.0
13017403,,,,1.0
152099,0.5572,0.55719139297848,0.5572,0.44280000005571996
196413,0.5175,0.51751066547759,0.5175,0.4825000000517501
131469,0.4898,0.4897674759774,0.4898,0.5102000000489799
417655,1.0,1.0,1.0,1.000000082740371e-10
490319,0.6,0.6,0.6,0.40000000006
120865,0.4846,0.48460410557184,0.4846,0.51540000004846
14736903,,0.94135802469135,,1.0
111966,0.8046,0.80455635491606,0.8046,0.19540000008046
23178501,,,,1.0
15336602,,0.74490303331675,,1.0
162210,0.5143,0.51430907604251,0.5143,0.48570000005143
184782,0.7694,0.76944921019937,0.7694,0.23060000007694004
124937,0.969,0.96902654867256,0.969,0.03100000009690007
165334,0.5032,0.50324342779105,0.5032,0.49680000005032
18958301,,,,1.0
133854,0.952,0.952,0.952,0.0480000000952
147776,0.627,0.62698240278079,0.627,0.37300000006269995
44784701,,,,1.0
44652502,,,,1.0
44652504,,,,1.0
196866,0.4651,0.46512177819815,0.4651,0.5349000000465101
110510,0.9108,0.91084446164763,0.9108,0.08920000009107998
20627903,,,,1.0
20627902,,,,1.0
20627901,,,,1.0
190008,0.1062,0.10616438356164,0.1062,0.89380000001062
234085,0.7106,0.71057046979865,0.7106,0.28940000007106004
22055203,,,,1.0
22055202,,,,1.0
22055206,,,,1.0
22055205,,,,1.0
22055204,,,,1.0
186201,0.7047,0.70473151103094,0.7047,0.29530000007046997
497125,,,1.0,1.0
482431,0.4011,0.42832496863237,0.4011,0.59890000004011
113537,,,1.0,1.0
189088,0.4608,0.47737421851741,0.4608,0.53920000004608
460181,0.9455,0.96323529411764,0.9455,0.05450000009455003
148584,0.5842,0.58416742493175,0.5842,0.41580000005842
476355,,,1.0,1.0
243568,0.7778,0.77777777777777,0.7778,0.22220000007777996
18959201,,,,1.0
174844,0.5641,0.56408399710354,0.5641,0.43590000005640994
211024,0.652,0.65204678362573,0.652,0.34800000006519993
44970003,,,,1.0
44970001,,,,1.0
44970002,,,,1.0
44970004,,,,1.0
491288,0.375,0.86293001186239,0.375,0.6250000000375
150066,0.5175,0.51754062038404,0.5175,0.4825000000517501
163976,0.499,0.49898167006109,0.499,0.5010000000499
13017402,,,,1.0
110547,0.8913,0.89131228802504,0.8913,0.10870000008913006
18958302,,,,1.0
18956501,,,,1.0
24893407,,0.82692694707184,,1.0
24893403,,0.82692694707184,,1.0
24893413,,0.82692694707184,,1.0
24893401,,0.82692694707184,,1.0
24893404,,0.82692694707184,,1.0
24893411,,0.82692694707184,,1.0
24893408,,0.82692694707184,,1.0
24893402,,0.82692694707184,,1.0
24893410,,0.82692694707184,,1.0
24893415,,0.82692694707184,,1.0
24893418,,0.82692694707184,,1.0
24893406,,0.82692694707184,,1.0
24893412,,0.82692694707184,,1.0
24893414,,0.82692694707184,,1.0
138275,0.551,0.55102040816326,0.551,0.4490000000551
49005401,,0.4731543624161,,1.0
122436,0.5261,0.52609180968327,0.5261,0.47390000005261
23178502,,,,1.0
123679,0.9629,0.96288659793814,0.9629,0.03710000009629
441742,1.0,1.0,1.0,1.000000082740371e-10
154262,0.8,0.8,0.8,0.20000000007999996
171100,0.8795,0.87951107028364,0.8795,0.12050000008795003
222983,0.5437,0.54372110939907,0.5437,0.45630000005437
190691,0.5914,0.59142254220456,0.5914,0.40860000005914
145239,0.6984,0.69841269841269,0.6984,0.30160000006984
104151,0.8975,0.86994418038413,0.8975,0.10250000008975002
45175002,,,,1.0
24893405,,0.82692694707184,,1.0
45175001,,,,1.0
20146901,,,,1.0
196653,0.6811,0.68106312292358,0.6811,0.3189000000681099
216773,0.7333,0.73333333333333,0.7333,0.26670000007333006
235167,0.7437,0.74368453481207,0.7437,0.2563000000743699
20146902,,,,1.0
164368,0.4774,0.47740236946028,0.4774,0.52260000004774
122506,0.4158,0.41581632653061,0.4158,0.58420000004158
21608301,,0.97872340425531,,1.0
245652,0.5408,0.54083885209713,0.5408,0.45920000005408
487977,1.0,1.0,1.0,1.000000082740371e-10
181853,0.5729,0.57291666666666,0.5729,0.42710000005729
155070,0.5268,0.52682926829268,0.5268,0.4732000000526799
199139,0.7964,0.79639428705221,0.7964,0.20360000007963996
38561902,,0.70346598202824,,1.0
38561904,,0.70346598202824,,1.0
38561901,,0.70346598202824,,1.0
38561903,,0.70346598202824,,1.0
176080,0.7519,0.75188528943175,0.7519,0.24810000007518995
218964,0.6976,0.69758776230633,0.6976,0.30240000006976
136950,0.4999,0.49988915983152,0.4999,0.50010000004999
221519,0.5232,0.52315421581476,0.5232,0.47680000005232004
191940,1.0,1.0,1.0,1.000000082740371e-10
220473,0.6321,0.67747163695299,0.6321,0.36790000006321
196219,0.7468,0.74682443013746,0.7468,0.25320000007468
197869,0.8308,0.83077960008986,0.8308,0.16920000008308
207403,0.4734,0.47340581839553,0.4734,0.5266000000473401
120661,0.9582,0.95817490494296,0.9582,0.04180000009581997
16947907,,0.98905001479727,,1.0
164739,0.5788,0.57876216104326,0.5788,0.42120000005788005
230816,0.4531,0.45305248125669,0.4531,0.5469000000453099
191205,0.5829,0.58287292817679,0.5829,0.41710000005829007
217402,0.5278,0.52781022553688,0.5278,0.47220000005277996
493813,1.0,1.0,1.0,1.000000082740371e-10
433660,0.7439,0.74388452449383,0.7439,0.25610000007439004
214148,0.5318,0.53178807947019,0.5318,0.46820000005317997
483948,1.0,1.0,1.0,1.000000082740371e-10
216038,0.7433,0.7433375067072,0.7433,0.25670000007433
191241,0.5413,0.54127915598584,0.5413,0.45870000005413003
159647,0.6237,0.62369980250164,0.6237,0.37630000006236997
106458,0.6951,0.69511993382961,0.6951,0.3049000000695099
475732,0.6842,0.80208333333333,0.6842,0.31580000006842
16947925,,0.98905001479727,,1.0
16947903,,0.98905001479727,,1.0
16947905,,0.98905001479727,,1.0
174127,0.5689,0.5688622754491,0.5689,0.4311000000568901
445188,0.8946,0.89458556149732,0.8946,0.10540000008946004
179894,0.551,0.55095541401273,0.551,0.4490000000551
198808,0.6134,0.6133871898442,0.6134,0.3866000000613401
191676,0.77,0.7700205338809,0.77,0.23000000007699994
168421,0.5748,0.5747909302526,0.5748,0.42520000005748004
42817001,,0.83739837398374,,1.0
170806,0.6484,0.64839034205231,0.6484,0.35160000006484005
44652503,,,,1.0
147828,0.578,0.57795351839896,0.578,0.42200000005780003
178396,0.7913,0.79126237501847,0.7913,0.20870000007913003
442426,1.0,1.0,1.0,1.000000082740371e-10
156620,0.6431,0.64306933822135,0.6431,0.35690000006431
202912,0.75,0.75,0.75,0.250000000075
24893416,,0.82692694707184,,1.0
221971,0.5255,0.52553716097217,0.5255,0.47450000005255
146339,0.582,0.58196010407632,0.582,0.41800000005820004
110617,0.9321,0.93206994777654,0.9321,0.06790000009320996
221351,0.5391,0.53912050256996,0.5391,0.46090000005390996
13508115,,0.96525921966862,,1.0
13508113,,0.96525921966862,,1.0
13508114,,0.96525921966862,,1.0
13508112,,0.96525921966862,,1.0
13508111,,0.96525921966862,,1.0
13508110,,0.96525921966862,,1.0
13508106,,0.96525921966862,,1.0
13508101,,0.96525921966862,,1.0
13508107,,0.96525921966862,,1.0
13508102,,0.96525921966862,,1.0
13508109,,0.96525921966862,,1.0
13508103,,0.96525921966862,,1.0
13508108,,0.96525921966862,,1.0
13508104,,0.96525921966862,,1.0
13508105,,0.96525921966862,,1.0
133669,0.8132,0.8131696060656,0.8132,0.18680000008132003
44652501,,,,1.0
208512,1.0,1.0,1.0,1.000000082740371e-10
140553,0.6001,0.60007661367554,0.6001,0.39990000006001003
199111,0.7431,0.74310425432445,0.7431,0.25690000007431
110556,0.9543,0.95428817853485,0.9543,0.04570000009542996
141574,0.7277,0.72767998313481,0.7277,0.27230000007277
102094,0.6536,0.65362549800796,0.6536,0.3464000000653601
196042,0.7317,0.73171490818549,0.7317,0.26830000007317
227216,0.7913,0.79132308845577,0.7913,0.20870000007913003
377546,0.6794,0.67938931297709,0.6794,0.32060000006794
146481,0.5972,0.59721329046087,0.5972,0.40280000005972005
432524,0.5707,0.57069408740359,0.5707,0.42930000005707003
216339,0.797,0.79700512077794,0.797,0.20300000007969998
174075,0.5722,0.57216791259344,0.5722,0.42780000005721996
482185,0.7984,0.79838709677419,0.7984,0.20160000007984002
491251,1.0,1.0,1.0,1.000000082740371e-10
460349,0.675,0.79397509507121,0.675,0.32500000006749996
456959,0.717,0.74814003261312,0.717,0.2830000000717
129242,0.5218,0.52182049554607,0.5218,0.47820000005218
262129,0.7541,0.75409836065573,0.7541,0.24590000007541002
486938,0.8182,0.80208333333333,0.8182,0.18180000008181996
100751,0.8006,0.80059920106524,0.8006,0.19940000008005998
206835,0.5213,0.52125,0.5213,0.47870000005213
240329,0.7425,0.74252400548696,0.7425,0.25750000007425
106412,0.6933,0.69328233325364,0.6933,0.30670000006932996
156408,0.6285,0.62848751835535,0.6285,0.3715000000628501
133845,0.9827,0.95340501792114,0.9827,0.01730000009827004
228875,0.561,0.56102982033709,0.561,0.43900000005609996
383084,0.9407,0.94067796610169,0.9407,0.05930000009406999
156356,0.5036,0.50361570247933,0.5036,0.49640000005036
176628,0.6763,0.67625368731563,0.6763,0.32370000006763
106245,0.6146,0.61463004484304,0.6146,0.38540000006146
460206,1.0,0.99061032863849,1.0,1.000000082740371e-10
186876,0.8554,0.85538525701178,0.8554,0.14460000008553997
104717,0.7787,0.77866502866502,0.7787,0.2213000000778701
166054,0.5789,0.57894736842105,0.5789,0.42110000005789006
107080,0.6028,0.60278490289483,0.6028,0.39720000006028
212832,0.5842,0.58419567262464,0.5842,0.41580000005842
221661,0.6578,0.6578313253012,0.6578,0.34220000006578
205957,0.6665,0.6665309446254,0.6665,0.33350000006665004
196291,0.8033,0.8032909498878,0.8033,0.19670000008032995
119775,0.4495,0.44954128440366,0.4495,0.55050000004495
107983,0.6361,0.63614540466392,0.6361,0.36390000006361
250027,0.8395,0.8395061728395,0.8395,0.16050000008394993
110097,0.5663,0.56628787878787,0.5663,0.43370000005663
190956,0.8,0.8,0.8,0.20000000007999996
123952,0.5984,0.59844054580896,0.5984,0.40160000005984
225991,0.8621,0.86206896551724,0.8621,0.13790000008621006
156541,0.8302,0.83016421780466,0.8302,0.16980000008302
126687,0.9934,0.96323529411764,0.9934,0.006600000099340031
212805,0.7098,0.7097516099356,0.7098,0.29020000007098
172264,0.6498,0.64983818770226,0.6498,0.35020000006498
134079,0.5661,0.56609712230215,0.5661,0.43390000005661
176044,0.6478,0.64778325123152,0.6478,0.3522000000647799
144892,0.6796,0.67964433701657,0.6796,0.32040000006796
382416,1.0,1.0,1.0,1.000000082740371e-10
217484,0.7639,0.76390251559985,0.7639,0.23610000007638998
181464,0.7864,0.78640980002094,0.7864,0.21360000007864
157100,0.4439,0.44389438943894,0.4439,0.55610000004439
170639,0.7691,0.76910299003322,0.7691,0.23090000007691003
221731,0.6074,0.60743801652892,0.6074,0.3926000000607399
441937,0.8965,0.89654510556621,0.8965,0.10350000008964999
179964,0.6147,0.61466039004707,0.6147,0.38530000006147
22557501,,0.51936339522546,,1.0
141325,0.668,0.66795069337442,0.668,0.33200000006679997
196194,0.8256,0.82556750298685,0.8256,0.17440000008255996
217873,0.78,0.77999471458773,0.78,0.22000000007800002
135364,0.6757,0.67567567567567,0.6757,0.3243000000675701
106397,0.7893,0.7893130935581,0.7893,0.21070000007892997
192040,0.5076,0.50757575757575,0.5076,0.4924000000507599
227526,0.7607,0.76067474960463,0.7607,0.23930000007607
110486,0.8655,0.86547636258493,0.8655,0.13450000008654994
175272,0.7375,0.73746972237749,0.7375,0.26250000007374996
227368,0.877,0.8769644935972,0.877,0.12300000008769996
138761,0.4963,0.49629629629629,0.4963,0.50370000004963
177339,0.6791,0.69088507265521,0.6791,0.32090000006791
179548,0.6415,0.64153846153846,0.6415,0.35850000006415006
192819,0.6285,0.62848805398504,0.6285,0.3715000000628501
491446,0.9091,0.9090909090909,0.9091,0.09090000009091004
428170,0.8374,0.83739837398374,0.8374,0.16260000008373998
192004,0.8741,0.87407407407407,0.8741,0.12590000008740998
163268,0.8055,0.80553147216923,0.8055,0.19450000008055002
228246,0.5225,0.5225386996904,0.5225,0.47750000005225
207306,0.5642,0.56420492348636,0.5642,0.43580000005641994
434362,1.0,1.0,1.0,1.000000082740371e-10
169442,0.492,0.49198520345252,0.492,0.5080000000492
218973,0.6018,0.60180790960451,0.6018,0.39820000006017997
219949,0.6621,0.66214319138979,0.6621,0.33790000006621
159993,0.7011,0.70113874041366,0.7011,0.2989000000701101
126614,0.8073,0.80727394432978,0.8073,0.19270000008072996
159382,0.5767,0.57672502574665,0.5767,0.42330000005767
193609,0.7222,0.72222222222222,0.7222,0.27780000007222005
482468,0.5,0.42832496863237,0.5,0.50000000005
125897,0.626,0.62602739726027,0.626,0.37400000006260004
212674,0.5631,0.5631469979296,0.5631,0.4369000000563099
173300,0.6553,0.6552729199788,0.6553,0.34470000006553003
218229,0.674,0.67402959468153,0.674,0.32600000006739993
114813,0.75,0.75,0.75,0.250000000075
239390,0.6945,0.69454817027632,0.6945,0.30550000006945
155973,0.5271,0.5271164021164,0.5271,0.47290000005271005
177746,0.5848,0.58484848484848,0.5848,0.41520000005848
228769,0.808,0.80804079588398,0.808,0.19200000008079998
204617,0.5242,0.52424519670631,0.5242,0.47580000005241996
186618,0.7192,0.71922685656154,0.7192,0.2808000000719201
198507,0.7415,0.74153297682709,0.7415,0.25850000007414997
149772,0.75,0.74997288209133,0.75,0.250000000075
485999,0.9211,0.92105263157894,0.9211,0.07890000009210996
204909,0.5218,0.52178812922614,0.5218,0.47820000005218
200004,0.8484,0.84841212256516,0.8484,0.15160000008483998
241191,0.8308,0.83076923076923,0.8308,0.16920000008308
148405,0.5491,0.54911838790931,0.5491,0.45090000005490993
138600,0.6652,0.6652474720596,0.6652,0.33480000006652
198862,0.6377,0.63770250368188,0.6377,0.36230000006376994
183910,0.6637,0.66370882839524,0.6637,0.33630000006637006
483018,0.8295,0.82954545454545,0.8295,0.17050000008294997
101912,0.6805,0.6804979253112,0.6805,0.31950000006805
377564,0.8835,0.52004271258834,0.8835,0.11650000008835004
228787,0.8474,0.84744186046511,0.8474,0.15260000008473995
498483,,,1.0,1.0
110495,0.9661,0.96610169491525,0.9661,0.033900000096610095
194578,0.5045,0.50449205252246,0.5045,0.49550000005045003
230889,0.8571,0.85714285714285,0.8571,0.14290000008571002
142285,0.7385,0.73852012245202,0.7385,0.26150000007385
232186,0.9,0.90000499975001,0.9,0.10000000008999999
441487,1.0,1.0,1.0,1.000000082740371e-10
201654,0.6488,0.64875804967801,0.6488,0.35120000006487995
220978,0.7254,0.72544295927883,0.7254,0.27460000007253993
145725,0.6144,0.61438630401767,0.6144,0.38560000006144
163912,0.773,0.77300613496932,0.773,0.22700000007730003
482574,0.5,0.42832496863237,0.5,0.50000000005
231554,0.6301,0.630081300813,0.6301,0.36990000006301005
227881,0.8463,0.84634714390782,0.8463,0.15370000008462992
377555,0.8808,0.52004271258834,0.8808,0.11920000008807996
171146,0.6635,0.66351791530944,0.6635,0.33650000006635006
155335,0.5103,0.51031636863823,0.5103,0.48970000005103
183026,0.9637,0.96374194265392,0.9637,0.03630000009637002
195304,0.4988,0.49884303895102,0.4988,0.50120000004988
202903,0.6379,0.63793103448275,0.6379,0.36210000006378995
188030,0.7805,0.78045397225725,0.7805,0.21950000007805004
218742,0.7858,0.78576051779935,0.7858,0.21420000007857998
105330,0.7999,0.7999331178241,0.7999,0.20010000007998996
184968,0.2,0.2,0.2,0.80000000002
132471,0.5963,0.59629489603024,0.5963,0.4037000000596299
218539,0.5939,0.59387203364373,0.5939,0.40610000005939006
384254,0.5192,0.51923076923076,0.5192,0.48080000005192003
409698,0.9239,0.92385423297262,0.9239,0.07610000009238993
203580,0.541,0.54101382488479,0.541,0.4590000000541
226231,0.4883,0.48833333333333,0.4883,0.51170000004883
164632,0.7563,0.75634517766497,0.7563,0.24370000007563009
133979,0.6994,0.6993546224122,0.6994,0.30060000006994003
451404,0.9189,0.91891891891891,0.9189,0.08110000009189
147660,0.6087,0.6087468131006,0.6087,0.39130000006086996
418427,1.0,1.0,1.0,1.000000082740371e-10
243638,0.7897,0.78967065868263,0.7897,0.2103000000789701
177542,0.6711,0.67105263157894,0.6711,0.32890000006710995
246071,1.0,1.0,1.0,1.000000082740371e-10
176965,0.7134,0.71339875826156,0.7134,0.28660000007134
446233,0.551,0.55102040816326,0.551,0.4490000000551
209542,0.8253,0.82261784633126,0.8253,0.17470000008252995
224323,0.587,0.58695147434409,0.587,0.4130000000587001
185262,0.826,0.82603719599427,0.826,0.17400000008260008
160658,0.7456,0.74557522123893,0.7456,0.25440000007456
240268,0.7662,0.7662212823224,0.7662,0.23380000007662005
152673,0.6149,0.61494252873563,0.6149,0.38510000006149003
217998,0.5325,0.53249211356466,0.5325,0.46750000005325
190114,0.6549,0.65486725663716,0.6549,0.34510000006549
192712,0.5501,0.55014605647517,0.5501,0.44990000005500996
173920,0.7068,0.70677905308464,0.7068,0.29320000007068003
166674,0.7864,0.78637413394919,0.7864,0.21360000007864
210775,0.59,0.59004032965106,0.59,0.41000000005900006
